,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
00041-00381.roi,0.2580088554568972,7.571311607696366,0.012894354000907353,0.6129593733573836,0.22864859476437388,0.03273882536131333,0.8883987375351211,0.2750750676765984,0.7229370096474059,0.9023217931619136,0.7079192088191618,0.04668836343708696,0.0864441550921958,0.13641854618217245,0.014762682689208072,0.02220524629666432,1.134479468846153,0.39000539024872205,0.22750921462295426,0.14009845382569688,0.37564230149025485,1.178086349882152,0.33252424659446006,0.5453591630937351,1.1879792751502234
00042-00307.roi,13.2861225026674,77.11030474545288,38.08491133870725,126.13701948007653,106.87178466865024,224.46776703733101,227.29590939422388,158.92462801903304,683.6191860336569,481.8120116659808,1080.8648634282256,985.9283274225664,1010.5534130024007,1568.3317564934118,1050.2454629845295,1274.934341576814,1123.954071484548,1022.8480225093494,1177.126117083333,661.5181742644702,709.2171203346697,1004.2063428348436,780.5153069523698,1229.4278431300374,937.6017129128594
00043-00216.roi,17.138841672371036,20.731304080923582,19.87945586652181,18.27562244049264,71.06910666637732,91.72351673651023,54.40808454256644,161.25994133681493,125.88832936967509,158.88934605372552,173.19024772593676,380.43888344703265,361.85209009643415,174.5606395374872,372.86466046254014,362.5004418506767,233.59912261752157,159.13589925750168,135.15717646954073,324.1230608716371,126.97711431959509,145.57184304440335,127.00734193951148,108.65750342057196,130.20534531834528
00044-00113.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00045-00169.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00046-00155.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00047-00140.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00048-00140.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00049-00172.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00050-00195.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00051-00239.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00052-00275.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12808574144535
00053-00322.roi,5.875956232445959,34.4380615251595,10.119356018966474,35.574044014455104,41.01898205257279,65.96033568369765,85.3756345856468,66.50461250456455,212.4156369920266,202.55181334792942,371.8894594854083,374.3087875247263,402.0056622308797,516.8808220063944,420.91610800526115,480.25066970759923,446.0801838462967,405.7972319547731,462.96666561400383,280.40287816262475,302.80002781383774,416.35230769544035,321.99842375181487,450.919111674321,358.22875157659325
00054-00279.roi,0.0,0.004465633982341995,0.0027565644826556563,0.0,0.008646423245072024,0.0027565644826556563,0.0,0.0016631269609398052,0.008646423245072024,0.0006891411206639141,0.0,0.0,0.0,0.0006891411206639141,0.0,0.0016631269609398052,0.00023890218086543673,0.011026257930622625,0.0,0.0,0.0016631269609398052,0.004235921288609295,0.0,0.0,0.0
00055-00221.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00056-00236.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00057-00271.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00058-00237.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00059-00219.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00060-00307.roi,29.542299819045915,24.082361627176095,39.88188309756412,98.21076741714359,163.49844053135547,153.01235887765392,295.4045630395215,414.63965272437537,424.46434746287144,781.9962176968223,942.2238363076857,1000.44641472916,1067.3409763336358,975.0620469746522,1016.5691090810063,992.0439893064192,808.803070961393,948.0782131059328,938.7580467477444,994.9090817761487,925.1424263502073,852.7552403037118,831.1657647495877,849.4721139350515,768.3679905093157
00061-00257.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00062-00304.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00063-00247.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00064-00259.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00065-00426.roi,6.147544024320683,16.429874400891777,14.305103560252185,31.45473721099633,52.56837488332109,43.80492012088,79.92197901693676,126.84490774882939,107.5026634098463,227.24699754990888,290.7591065492896,310.4909241819169,306.9538157304323,261.7323996437605,295.04676241449687,288.0748076694112,198.2513776307125,264.75205497010825,262.7824393621884,282.4866833038248,253.78489381691082,229.0178823057867,232.21150796391603,241.23536621474267,210.10467492948752
00066-00249.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00067-00268.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00068-00525.roi,7.187896829300564,29.16934456258993,3.6506021186267814,34.55202286974442,31.099160931912312,18.79085508248688,104.29352817589664,100.84995409013256,253.16640210377477,429.1988225932043,690.3682223873793,498.38592135286655,668.7182677051889,919.493209108848,670.6982517609913,834.3663048308953,2008.548871989801,1967.2755016842807,1758.0726210873584,1337.9842356122106,1855.5002305781097,2219.551651444113,1713.1971095979006,2140.2284620670366,2054.891155106283
00069-00732.roi,29.673678329328034,42.36353689746753,28.919565043796727,37.52090655091028,33.71823038674681,16.87837398240128,30.314383156913372,8.577601061392834,22.816689476200956,18.118511219053374,27.201982536854022,23.888598998532203,25.391913981312758,16.194707658443708,25.168826296262097,25.889193121025865,26.636793226184302,24.646490493824817,28.05759033483979,21.209539827903757,21.764544135581414,27.857746765553255,23.511178500157886,26.77806780967846,24.711786318866967
00070-00390.roi,3.535583137582788,27.446748977166912,14.586331675666143,38.97938935301886,34.747513122230146,56.71286057951847,89.49550455222925,46.6244356835123,210.93546302684098,172.3457468520275,379.21256926150585,357.5501906303552,380.3154584053648,412.77302242919467,404.5793067105853,464.5985862571794,455.40828186941144,413.9879895306928,475.89693704843984,256.5136222260365,278.93907013821405,411.61240917972094,322.3243160813361,460.129994948729,381.22615615209213
00071-00271.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00072-00664.roi,65.95182378443693,131.28017109138867,180.37701780547852,196.3166429126116,339.8052833182717,598.287875496081,501.2774941856155,817.2616107210471,1324.548555857797,1200.828257551148,1937.4159039514927,2251.2987320743005,2149.591696340444,1934.6527829176584,2299.7923616221237,2209.9717857495502,2267.052715837397,1759.4973207896473,1540.1253009874713,1725.9031079019867,1471.843642839922,1649.70561531359,1469.9635708648525,1299.5487740913018,1493.0287975299127
00073-00285.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00074-00346.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00075-00553.roi,36.852753568420944,63.334913969244056,67.76996636333668,115.62428683898918,125.41667598932983,111.10201616635514,225.68767740829256,148.22311883609208,352.51041156496586,453.2489743302276,911.3592452376878,1173.6615971269287,1322.4405476820411,1123.5121721366738,1333.0999488369177,1359.4703627394222,1427.0459128474279,1309.8034520107394,1404.5369326698612,1057.3649763601397,1102.7248252194934,1327.6694300822928,1157.9842479975418,1286.6299934567553,1211.890480414013
00076-00424.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00077-00356.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00078-00395.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00079-00344.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00080-00414.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00081-00401.roi,59.67362332549102,151.89444161785013,116.46908350252289,242.8317883375641,231.6500321766055,241.14700749171533,589.9300390466143,594.3467553278673,1788.4261231207968,2005.349958135486,3964.122560681067,3585.295358179159,3855.313096033015,4316.610116657611,3876.6293818453173,4286.8960486952055,4326.242819479108,3891.180382900565,4229.027185155963,2689.7420292291777,2809.7910145569076,3835.122093290589,3082.5058264219188,4108.896473461769,3433.8490020917725
00082-00387.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00083-00412.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00084-00395.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00085-00528.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00086-00400.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00087-00522.roi,7.352126133310393,18.701259748470896,16.054059591612106,36.516182048995276,40.857938350460564,32.54377218418562,90.08830198335917,48.99172164937456,198.92132725245395,210.314616310299,460.2067077143075,514.4267585947144,580.1660989041669,611.3489867325683,612.3187965438834,696.4302041320284,728.1314604993437,639.8787579351864,742.4032405679101,445.00258888238324,484.65293966325817,630.5138786222619,532.2414894030244,695.5271976941169,589.7908529657897
00088-00485.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00089-00548.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
