Chip,Hour,Droplet,Bacteria Count
C7,00h,00189-01320.roi,0
C7,00h,00190-01321.roi,0
C7,00h,00191-01313.roi,0
C7,00h,00192-01384.roi,0
C7,00h,00193-01360.roi,0
C7,00h,00194-01458.roi,222
C7,00h,00195-01356.roi,0
C7,00h,00196-01354.roi,0
C7,00h,00197-01335.roi,0
C7,00h,00198-01420.roi,0
C7,00h,00199-01337.roi,0
C7,00h,00200-01349.roi,0
C7,00h,00201-01380.roi,0
C7,00h,00202-01485.roi,0
C7,00h,00203-01459.roi,0
C7,00h,00204-01434.roi,0
C7,00h,00205-01812.roi,1284
C7,00h,00206-01454.roi,0
C7,00h,00207-01455.roi,0
C7,00h,00208-01463.roi,0
C7,00h,00209-01870.roi,1214
C7,00h,00210-01515.roi,0
C7,00h,00211-01513.roi,0
C7,00h,00212-01555.roi,0
C7,00h,00213-01553.roi,0
C7,00h,00214-01577.roi,0
C7,00h,00215-01561.roi,0
C7,00h,00216-01600.roi,0
C7,00h,00217-01547.roi,0
C7,00h,00218-01580.roi,0
C7,00h,00219-01665.roi,0
C7,00h,00220-01721.roi,0
C7,00h,00221-01626.roi,0
C7,00h,00222-01551.roi,0
C7,00h,00223-01560.roi,0
C7,00h,00224-02034.roi,1292
C7,00h,00225-01806.roi,0
C7,00h,00226-01636.roi,0
C7,00h,00227-01637.roi,0
C7,00h,00228-01614.roi,0
C7,00h,00229-01788.roi,267
C7,00h,00230-01691.roi,0
C7,00h,00231-01638.roi,0
C7,00h,00232-02170.roi,952
C7,00h,00233-01675.roi,0
C7,00h,00234-01708.roi,0
C7,00h,00235-01750.roi,0
C7,00h,00236-01705.roi,0
C7,00h,00237-01698.roi,0
C7,00h,00238-01680.roi,0
C7,00h,00239-01740.roi,0
C7,00h,00240-02276.roi,1040
C7,00h,00241-01728.roi,0
C7,00h,00242-01737.roi,0
C7,00h,00243-01782.roi,0
C7,00h,00244-01745.roi,0
C7,00h,00245-01755.roi,0
C7,00h,00246-01752.roi,0
C7,00h,00247-01782.roi,0
C7,00h,00248-01909.roi,0
C7,00h,00249-01782.roi,0
C7,00h,00250-01776.roi,0
C7,00h,00251-01840.roi,0
C7,00h,00252-01807.roi,0
C7,00h,00253-01880.roi,0
C7,00h,00254-01886.roi,0
C7,00h,00255-02149.roi,526
C7,00h,00256-02300.roi,1214
C7,00h,00257-01858.roi,0
C7,00h,00258-01838.roi,0
C7,00h,00259-02404.roi,1225
C7,00h,00260-01917.roi,0
C7,00h,00261-02555.roi,2525
C7,00h,00262-01896.roi,0
C7,00h,00263-01960.roi,0
C7,00h,00264-01901.roi,0
C7,00h,00265-01907.roi,0
C7,00h,00266-01933.roi,0
C7,00h,00267-01938.roi,0
C7,00h,00268-01936.roi,0
C7,00h,00269-01972.roi,0
C7,00h,00270-01961.roi,0
C7,00h,00271-01974.roi,0
C7,00h,00272-01980.roi,0
C7,00h,00273-02025.roi,0
C7,00h,00274-02094.roi,47
C7,00h,00275-02018.roi,0
C7,00h,00276-02056.roi,0
C7,00h,00277-02096.roi,41
C7,00h,00278-02024.roi,0
C7,00h,00279-02024.roi,0
C7,00h,00280-02049.roi,0
C7,00h,00281-02067.roi,0
C7,00h,00282-02120.roi,104
C7,00h,00283-02065.roi,0
C7,00h,00284-02086.roi,0
C7,00h,00285-02040.roi,0
C7,00h,00286-02043.roi,0
C7,00h,00287-02291.roi,170
C7,00h,00288-02541.roi,843
C7,00h,00289-02099.roi,0
C7,00h,00290-02113.roi,0
C7,00h,00291-02319.roi,113
C7,00h,00292-02143.roi,112
C7,00h,00293-02111.roi,0
C7,00h,00294-02080.roi,0
C7,00h,00295-02179.roi,0
C7,00h,00296-02170.roi,0
C7,00h,00297-02181.roi,0
C7,00h,00298-02125.roi,0
C7,00h,00299-02129.roi,0
C7,00h,00300-02160.roi,57
C7,00h,00301-02321.roi,173
C7,00h,00302-02198.roi,0
C7,00h,00303-02806.roi,4691
C7,00h,00304-02140.roi,0
C7,00h,00305-02146.roi,0
C7,00h,00306-02258.roi,0
C7,00h,00307-02243.roi,0
C7,00h,00308-02171.roi,0
C7,00h,00309-02270.roi,0
C7,00h,00310-02243.roi,0
C7,00h,00311-03162.roi,4376
C7,00h,00312-02274.roi,121
C7,00h,00313-02216.roi,0
C7,00h,00314-02261.roi,0
C7,00h,00315-02283.roi,0
C7,00h,00316-02423.roi,0
C7,00h,00317-02305.roi,0
C7,00h,00318-02342.roi,0
C7,00h,00319-02509.roi,0
C7,00h,00320-02442.roi,0
C7,00h,00321-02364.roi,0
C7,00h,00322-02367.roi,0
C7,00h,00323-02914.roi,1412
C7,00h,00324-02353.roi,0
C7,00h,00325-02431.roi,0
C7,00h,00326-02425.roi,202
C7,00h,00327-02374.roi,0
C7,00h,00328-02437.roi,0
C7,00h,00329-02405.roi,0
C7,00h,00330-02395.roi,0
C7,00h,00331-02421.roi,0
C7,00h,00332-02426.roi,0
C7,00h,00333-02486.roi,0
C7,00h,00334-02397.roi,0
C7,00h,00335-02536.roi,56
C7,00h,00336-02441.roi,0
C7,00h,00337-02582.roi,0
C7,00h,00338-02506.roi,0
C7,00h,00339-02492.roi,0
C7,00h,00340-02502.roi,0
C7,00h,00341-02541.roi,0
C7,00h,00342-02521.roi,0
C7,00h,00343-02521.roi,0
C7,00h,00344-02565.roi,0
C7,00h,00345-02625.roi,0
C7,00h,00346-02530.roi,0
C7,00h,00347-02542.roi,0
C7,00h,00348-02557.roi,0
C7,00h,00349-02608.roi,0
C7,00h,00350-02764.roi,0
C7,00h,00351-02618.roi,0
C7,00h,00352-02579.roi,0
C7,00h,00353-02597.roi,0
C7,00h,00354-02599.roi,0
C7,00h,00355-02605.roi,0
C7,00h,00356-02650.roi,0
C7,00h,00357-02663.roi,0
C7,00h,00358-02677.roi,0
C7,00h,00359-02729.roi,0
C7,00h,00360-02673.roi,0
C7,00h,00361-02682.roi,0
C7,00h,00362-02751.roi,0
C7,00h,00363-02641.roi,0
C7,00h,00364-02909.roi,141
C7,00h,00365-02653.roi,0
C7,00h,00366-02691.roi,0
C7,00h,00367-02716.roi,0
C7,00h,00368-02744.roi,117
C7,00h,00369-02673.roi,0
C7,00h,00370-02711.roi,0
C7,00h,00371-02705.roi,0
C7,00h,00372-02817.roi,0
C7,00h,00373-02755.roi,0
C7,00h,00374-02729.roi,0
C7,00h,00375-02711.roi,0
C7,00h,00376-02728.roi,0
C7,00h,00377-02700.roi,0
C7,00h,00378-02720.roi,0
C7,00h,00379-02703.roi,0
C7,00h,00380-02729.roi,0
C7,00h,00381-02725.roi,0
C7,00h,00382-02741.roi,0
C7,00h,00383-02777.roi,77
C7,00h,00384-03132.roi,460
C7,00h,00385-02806.roi,0
C7,00h,00386-02781.roi,0
C7,00h,00387-02834.roi,0
C7,00h,00388-02815.roi,0
C7,00h,00389-02832.roi,0
C7,00h,00390-02883.roi,0
C7,00h,00391-02807.roi,0
C7,00h,00392-02793.roi,0
C7,00h,00393-02801.roi,0
C7,00h,00394-02797.roi,0
C7,00h,00395-03416.roi,1888
C7,00h,00396-02812.roi,0
C7,00h,00397-02863.roi,0
C7,00h,00398-02867.roi,0
C7,00h,00399-02969.roi,0
C7,00h,00400-03277.roi,771
C7,00h,00401-02836.roi,0
C7,00h,00402-02861.roi,0
C7,00h,00403-02865.roi,0
C7,00h,00404-03618.roi,4824
C7,00h,00405-02899.roi,0
C7,00h,00406-02863.roi,0
C7,00h,00407-03231.roi,588
C7,00h,00408-03080.roi,74
C7,00h,00409-02929.roi,0
C7,00h,00410-02913.roi,0
C7,00h,00411-02892.roi,0
C7,00h,00412-02981.roi,0
C7,00h,00413-02936.roi,0
C7,00h,00414-02930.roi,0
C7,00h,00415-02921.roi,0
C7,00h,00416-02952.roi,0
C7,00h,00417-03462.roi,2031
C7,00h,00418-02933.roi,0
C7,00h,00419-02991.roi,0
C7,00h,00420-03363.roi,1081
C7,00h,00421-03079.roi,0
C7,00h,00422-03390.roi,1014
C7,00h,00423-03107.roi,0
C7,00h,00424-03021.roi,0
C7,00h,00425-03036.roi,0
C7,00h,00426-03035.roi,0
C7,00h,00427-03049.roi,0
C7,00h,00428-03054.roi,0
C7,00h,00429-03205.roi,95
C7,00h,00430-03053.roi,0
C7,00h,00431-03063.roi,0
C7,00h,00432-03093.roi,0
C7,00h,00433-03132.roi,0
C7,00h,00434-03166.roi,0
C7,00h,00435-03087.roi,0
C7,00h,00436-03116.roi,0
C7,00h,00437-03155.roi,0
C7,00h,00438-03166.roi,0
C7,00h,00439-03128.roi,0
C7,00h,00440-03146.roi,0
C7,00h,00441-03154.roi,0
C7,00h,00442-03239.roi,0
C7,00h,00443-03775.roi,1476
C7,00h,00444-03162.roi,0
C7,00h,00445-03184.roi,0
C7,00h,00446-03374.roi,413
C7,00h,00447-03184.roi,0
C7,00h,00448-03207.roi,0
C7,00h,00449-03185.roi,0
C7,00h,00450-03237.roi,101
C7,00h,00451-03272.roi,0
C7,00h,00452-03298.roi,0
C7,00h,00453-03247.roi,128
C7,00h,00454-03255.roi,0
C7,00h,00455-03629.roi,330
C7,00h,00456-03260.roi,0
C7,00h,00457-03284.roi,105
C7,00h,00458-03324.roi,0
C7,00h,00459-03297.roi,0
C7,00h,00460-03280.roi,0
C7,00h,00461-03316.roi,0
C7,00h,00462-03296.roi,0
C7,00h,00463-03352.roi,0
C7,00h,00464-03474.roi,0
C7,00h,00465-03312.roi,0
C7,00h,00466-03333.roi,0
C7,00h,00467-03310.roi,0
C7,00h,00468-03399.roi,116
C7,00h,00469-03354.roi,0
C7,00h,00470-03441.roi,0
C7,00h,00471-03382.roi,0
C7,00h,00472-03346.roi,0
C7,00h,00473-03372.roi,0
C7,00h,00474-03390.roi,0
C7,00h,00475-03409.roi,0
C7,00h,00476-03739.roi,50
C7,00h,00477-03400.roi,0
C7,00h,00478-03519.roi,71
C7,00h,00479-03857.roi,370
C7,00h,00480-03442.roi,66
C7,00h,00481-03654.roi,118
C7,00h,00482-03429.roi,61
C7,00h,00483-03574.roi,0
C7,00h,00484-03479.roi,0
C7,00h,00485-03510.roi,0
C7,00h,00486-03566.roi,0
C7,00h,00487-03521.roi,100
C7,00h,00488-03511.roi,0
C7,00h,00489-03672.roi,119
C7,00h,00490-03504.roi,0
C7,00h,00491-03557.roi,0
C7,00h,00492-03566.roi,0
C7,00h,00493-03531.roi,0
C7,00h,00494-04112.roi,1101
C7,00h,00495-03516.roi,0
C7,00h,00496-03586.roi,0
C7,00h,00497-03532.roi,0
C7,00h,00498-03662.roi,229
C7,00h,00499-03633.roi,0
C7,00h,00500-03625.roi,0
C7,00h,00501-03674.roi,0
C7,00h,00502-03707.roi,84
C7,00h,00503-04196.roi,1184
C7,00h,00504-03625.roi,0
C7,00h,00505-03629.roi,0
C7,00h,00506-03676.roi,0
C7,00h,00507-03714.roi,0
C7,00h,00508-03668.roi,0
C7,00h,00509-03643.roi,0
C7,00h,00510-03677.roi,0
C7,00h,00511-03729.roi,0
C7,00h,00512-03695.roi,0
C7,00h,00513-03687.roi,0
C7,00h,00514-03759.roi,0
C7,00h,00515-03734.roi,56
C7,00h,00516-03862.roi,43
C7,00h,00517-03685.roi,0
C7,00h,00518-03747.roi,0
C7,00h,00519-03752.roi,0
C7,00h,00520-03735.roi,0
C7,00h,00521-03976.roi,135
C7,00h,00522-03786.roi,0
C7,00h,00523-03771.roi,0
C7,00h,00524-03771.roi,0
C7,00h,00525-03725.roi,0
C7,00h,00526-03737.roi,0
C7,00h,00527-03797.roi,0
C7,00h,00528-03738.roi,0
C7,00h,00529-03746.roi,0
C7,00h,00530-03802.roi,0
C7,00h,00531-03806.roi,0
C7,00h,00532-03767.roi,0
C7,00h,00533-03773.roi,0
C7,00h,00534-03817.roi,0
C7,00h,00535-03777.roi,0
C7,00h,00536-03909.roi,0
C7,00h,00537-03833.roi,0
C7,00h,00538-03783.roi,0
C7,00h,00539-03830.roi,0
C7,00h,00540-03794.roi,0
C7,00h,00541-03831.roi,0
C7,00h,00542-03816.roi,0
C7,00h,00543-04057.roi,106
C7,00h,00544-03848.roi,0
C7,00h,00545-03876.roi,0
C7,00h,00546-03904.roi,0
C7,00h,00547-03890.roi,0
C7,00h,00548-03931.roi,0
C7,00h,00549-04464.roi,1505
C7,00h,00550-03902.roi,0
C7,00h,00551-03932.roi,0
C7,00h,00552-04166.roi,104
C7,00h,00553-03990.roi,0
C7,00h,00554-03934.roi,0
C7,00h,00555-03991.roi,0
C7,00h,00556-03913.roi,0
C7,00h,00557-03930.roi,0
C7,00h,00558-03911.roi,0
C7,00h,00559-04034.roi,0
C7,00h,00560-04043.roi,60
C7,00h,00561-03939.roi,0
C7,00h,00562-03969.roi,0
C7,00h,00563-04063.roi,66
C7,00h,00564-04390.roi,764
C7,00h,00565-04000.roi,0
C7,00h,00566-03997.roi,0
C7,00h,00567-04078.roi,0
C7,00h,00568-04010.roi,0
C7,00h,00569-04084.roi,0
C7,00h,00570-04645.roi,2787
C7,00h,00571-04088.roi,0
C7,00h,00572-04049.roi,0
C7,00h,00573-04129.roi,0
C7,00h,00574-04062.roi,0
C7,00h,00575-04067.roi,0
C7,00h,00576-04075.roi,0
C7,00h,00577-04147.roi,0
C7,00h,00578-04110.roi,0
C7,00h,00579-04155.roi,0
C7,00h,00580-04141.roi,0
C7,00h,00581-04208.roi,67
C7,00h,00582-04108.roi,0
C7,00h,00583-04110.roi,0
C7,00h,00584-04130.roi,0
C7,00h,00585-04248.roi,0
C7,00h,00586-04615.roi,1352
C7,00h,00587-04143.roi,48
C7,00h,00588-04164.roi,0
C7,00h,00589-04213.roi,52
C7,00h,00590-04321.roi,0
C7,00h,00591-04250.roi,0
C7,00h,00592-04164.roi,0
C7,00h,00593-04190.roi,0
C7,00h,00594-04175.roi,0
C7,00h,00595-04286.roi,0
C7,00h,00596-04225.roi,0
C7,00h,00597-04300.roi,0
C7,00h,00598-04289.roi,0
C7,00h,00599-04246.roi,0
C7,00h,00600-04303.roi,0
C7,00h,00601-04274.roi,0
C7,00h,00602-04770.roi,1041
C7,00h,00603-04346.roi,0
C7,00h,00604-04256.roi,0
C7,00h,00605-04314.roi,0
C7,00h,00606-04417.roi,220
C7,00h,00607-04321.roi,0
C7,00h,00608-04345.roi,0
C7,00h,00609-04468.roi,0
C7,00h,00610-04299.roi,0
C7,00h,00611-04753.roi,677
C7,00h,00612-04557.roi,276
C7,00h,00613-04670.roi,495
C7,00h,00614-04418.roi,0
C7,00h,00615-04378.roi,0
C7,00h,00616-04505.roi,0
C7,00h,00617-04340.roi,0
C7,00h,00618-04576.roi,95
C7,00h,00619-04571.roi,209
C7,00h,00620-04531.roi,0
C7,00h,00621-04358.roi,0
C7,00h,00622-04415.roi,0
C7,00h,00623-04412.roi,0
C7,00h,00624-04379.roi,0
C7,00h,00625-04471.roi,0
C7,00h,00626-04504.roi,0
C7,00h,00627-05167.roi,3849
C7,00h,00628-04419.roi,0
C7,00h,00629-04463.roi,0
C7,00h,00630-04496.roi,0
C7,00h,00631-04550.roi,82
C7,00h,00632-04458.roi,0
C7,00h,00633-04482.roi,0
C7,00h,00634-04930.roi,249
C7,00h,00635-04484.roi,0
C7,00h,00636-04525.roi,0
C7,00h,00637-04603.roi,0
C7,00h,00638-04585.roi,0
C7,00h,00639-04800.roi,189
C7,00h,00640-04565.roi,0
C7,00h,00641-04604.roi,0
C7,00h,00642-04656.roi,0
C7,00h,00643-04580.roi,0
C7,00h,00644-04592.roi,0
C7,00h,00645-04639.roi,0
C7,00h,00646-04666.roi,0
C7,00h,00647-04582.roi,0
C7,00h,00648-04672.roi,0
C7,00h,00649-04630.roi,0
C7,00h,00650-04670.roi,0
C7,00h,00651-04650.roi,0
C7,00h,00652-04631.roi,0
C7,00h,00653-04640.roi,0
C7,00h,00654-04654.roi,0
C7,00h,00655-04656.roi,0
C7,00h,00656-05348.roi,4269
C7,00h,00657-04730.roi,0
C7,00h,00658-04680.roi,0
C7,00h,00659-04680.roi,93
C7,00h,00660-04686.roi,0
C7,00h,00661-04736.roi,0
C7,00h,00662-05181.roi,668
C7,00h,00663-04773.roi,0
C7,00h,00664-04873.roi,0
C7,00h,00665-04742.roi,0
C7,00h,00666-04807.roi,0
C7,00h,00667-04741.roi,0
C7,00h,00668-04741.roi,0
C7,00h,00669-04912.roi,0
C7,00h,00670-05168.roi,1088
C7,00h,00671-04854.roi,0
C7,00h,00672-04832.roi,0
C7,00h,00673-04839.roi,0
C7,00h,00674-04805.roi,0
C7,00h,00675-04886.roi,0
C7,00h,00676-04843.roi,0
C7,00h,00677-04862.roi,0
C7,00h,00678-04873.roi,0
C7,00h,00679-04890.roi,0
C7,00h,00680-04949.roi,0
C7,00h,00681-04916.roi,0
C7,00h,00682-04893.roi,0
C7,00h,00683-05711.roi,4257
C7,00h,00684-04893.roi,0
C7,00h,00685-05008.roi,0
C7,00h,00686-04954.roi,0
C7,00h,00687-05010.roi,0
C7,00h,00688-04977.roi,0
C7,00h,00689-05180.roi,213
C7,00h,00690-04951.roi,68
C7,00h,00691-05397.roi,724
C7,00h,00692-05028.roi,0
C7,00h,00693-05025.roi,0
C7,00h,00694-05017.roi,0
C7,00h,00695-05221.roi,355
C7,00h,00696-05015.roi,0
C7,00h,00697-04983.roi,0
C7,00h,00698-05039.roi,0
C7,00h,00699-05037.roi,0
C7,00h,00700-05044.roi,0
C7,00h,00701-05105.roi,0
C7,00h,00702-05092.roi,0
C7,00h,00703-05290.roi,396
C7,00h,00704-05055.roi,0
C7,00h,00705-05037.roi,0
C7,00h,00706-05245.roi,0
C7,00h,00707-05091.roi,0
C7,00h,00708-05106.roi,0
C7,00h,00709-05049.roi,0
C7,00h,00710-05092.roi,0
C7,00h,00711-05108.roi,0
C7,00h,00712-05310.roi,241
C7,00h,00713-05143.roi,0
C7,00h,00714-05119.roi,0
C7,00h,00715-05145.roi,0
C7,00h,00716-05142.roi,0
C7,00h,00717-05148.roi,0
C7,00h,00718-05135.roi,0
C7,00h,00719-05229.roi,0
C7,00h,00720-05249.roi,0
C7,00h,00721-05155.roi,0
C7,00h,00722-05183.roi,0
C7,00h,00723-05217.roi,0
C7,00h,00724-05240.roi,0
C7,00h,00725-05211.roi,0
C7,00h,00726-05236.roi,134
C7,00h,00727-05298.roi,0
C7,00h,00728-05253.roi,0
C7,00h,00729-05318.roi,0
C7,00h,00730-05247.roi,0
C7,00h,00731-05231.roi,0
C7,00h,00732-05271.roi,0
C7,00h,00733-05298.roi,0
C7,00h,00734-05243.roi,0
C7,00h,00735-05227.roi,0
C7,00h,00736-05271.roi,0
C7,00h,00737-05357.roi,0
C7,00h,00738-05290.roi,0
C7,00h,00739-05309.roi,102
C7,00h,00740-05341.roi,0
C7,00h,00741-06072.roi,2766
C7,00h,00742-05419.roi,0
C7,00h,00743-05325.roi,0
C7,00h,00744-06183.roi,3007
C7,00h,00745-05361.roi,0
C7,00h,00746-05409.roi,0
C7,00h,00747-05393.roi,0
C7,00h,00748-05361.roi,0
C7,00h,00749-05341.roi,0
C7,00h,00750-05373.roi,0
C7,00h,00751-05359.roi,0
C7,00h,00752-05362.roi,0
C7,00h,00753-05414.roi,0
C7,00h,00754-05438.roi,0
C7,00h,00755-05556.roi,50
C7,00h,00756-05390.roi,0
C7,00h,00757-05402.roi,0
C7,00h,00758-05444.roi,0
C7,00h,00759-05498.roi,0
C7,00h,00760-05407.roi,0
C7,00h,00761-05418.roi,0
C7,00h,00762-05428.roi,0
C7,00h,00763-05451.roi,0
C7,00h,00764-05446.roi,0
C7,00h,00765-05492.roi,0
C7,00h,00766-05692.roi,0
C7,00h,00767-05497.roi,0
C7,00h,00768-05456.roi,0
C7,00h,00769-05545.roi,48
C7,00h,00770-05754.roi,158
C7,00h,00771-05505.roi,0
C7,00h,00772-05601.roi,0
C7,00h,00773-05464.roi,0
C7,00h,00774-05493.roi,0
C7,00h,00775-05671.roi,71
C7,00h,00776-05479.roi,0
C7,00h,00777-05487.roi,0
C7,00h,00778-05566.roi,0
C7,00h,00779-05509.roi,0
C7,00h,00780-05552.roi,0
C7,00h,00781-05508.roi,0
C7,00h,00782-05604.roi,0
C7,00h,00783-05548.roi,0
C7,00h,00784-05594.roi,0
C7,00h,00785-06111.roi,2306
C7,00h,00786-05596.roi,0
C7,00h,00787-05606.roi,0
C7,00h,00788-05629.roi,0
C7,00h,00789-05692.roi,0
C7,00h,00790-05589.roi,0
C7,00h,00791-06900.roi,8758
C7,00h,00792-05615.roi,0
C7,00h,00793-05649.roi,0
C7,00h,00794-05584.roi,0
C7,00h,00795-05578.roi,0
C7,00h,00796-05627.roi,91
C7,00h,00797-06559.roi,2593
C7,00h,00798-05721.roi,0
C7,00h,00799-05633.roi,0
C7,00h,00800-06006.roi,384
C7,00h,00801-05688.roi,0
C7,00h,00802-05670.roi,0
C7,00h,00803-05663.roi,0
C7,00h,00804-05738.roi,0
C7,00h,00805-05740.roi,0
C7,00h,00806-05685.roi,0
C7,00h,00807-05717.roi,0
C7,00h,00808-05679.roi,0
C7,00h,00809-05717.roi,0
C7,00h,00810-05770.roi,0
C7,00h,00811-05730.roi,0
C7,00h,00812-05874.roi,0
C7,00h,00813-05738.roi,0
C7,00h,00814-05810.roi,0
C7,00h,00815-05757.roi,0
C7,00h,00816-05760.roi,0
C7,00h,00817-05789.roi,0
C7,00h,00818-06495.roi,2190
