,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
00001-00074.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00002-00075.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00003-00066.roi,0.0,0.0,0.34403670883148224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0609879733810335,0.013919263304945173,0.00952424492639886,0.001195244779875494,0.14742729012657657,0.15057171590929977,0.683101935561535,1.594801896603111,0.15808362221325112,0.47040849869061996,0.14170256091291755
00004-00187.roi,0.0,0.0,0.5062500564008675,0.0,0.0,0.0,4.897167452265606e-05,0.0024410421558749393,2.608948220472025,2.2736521695535825,10.347832567259204,36.73802807015318,57.03839962284643,38.871319508144765,195.01856078705646,110.61467051816538,106.41119298562975,126.77399328832178,184.70945471200798,161.09206444370156,212.77855057828495,258.82419673796096,186.4679585280737,172.41238635080367,141.56580503460208
00005-00029.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00006-00108.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00007-00173.roi,0.0,0.0,7.3780280681282,0.00031380129032567724,0.0,0.017192950009310256,1.036051529163315,1.8410004804983149,19.812136423715128,27.836392333416164,65.92023619712941,171.7551444846818,161.35442805449162,88.76403967136794,206.9744577083814,56.96569847535008,44.21447052121024,33.9472175912251,62.33072462930536,57.82664874750372,89.50056451112106,110.78386016131624,57.25139487648101,56.50224040560014,36.30349344530004
00008-00324.roi,0.02996875885533205,0.0,34.9656645235634,0.6471318278232588,2.1345648673428563,19.47471537690755,38.22044903849249,50.694389476926126,121.63675301491872,101.02243227540725,184.62111453846913,283.6398171476852,431.78099458676553,234.13277767095013,802.4749521599073,333.5804349895296,294.4134215663063,247.44873907897627,429.1456447705603,415.87307765204713,531.009142451054,641.7496345566641,416.64044080691264,447.4628652908355,327.03287686596093
00009-00048.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08329087433918739,0.018888727163934083,0.024736352091636927,0.4074933493894899,0.0,11.268740077329849,0.04962226756020795,0.0,0.0,0.19842655046510657,0.214871694820868,0.0673133431478679,1.0152070119927006,0.0,0.020207805616791426,0.0
00010-00064.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00011-00303.roi,0.09368897227600033,0.000349997116379649,165.2974288140803,1.5533482807866807,4.972193047930811,26.2189978802829,61.79391436073797,75.27063577581227,254.73310728193354,256.90075237334696,438.1724350011651,608.6506389232791,604.6774531068518,326.8271772892297,764.4548203158903,288.1771192501038,232.34390570746615,183.60606618392188,313.99590004689145,308.23945142708004,379.88572537917713,474.34059622811776,298.75771401890654,287.88017459961964,196.69897067237088
00012-00296.roi,0.11661896003170731,0.0,78.81271947574349,0.3670594234727121,1.4360727622865668,12.989044899709192,43.53780630932208,50.2209124324978,217.65632506325946,178.01504329643572,158.18138007004313,266.30561339986195,387.0167118399944,285.5712389770349,878.555054434435,328.3616237631493,283.1634908899874,228.9277135251367,401.3933128258581,397.87433919555065,479.2613675582905,583.214843723728,370.8480490691694,419.4994167824413,279.55734782100546
00013-00352.roi,1.127980877325275,1.108858164996641e-05,235.4539249366867,7.757714968776717,17.1806052178532,69.58182300986925,147.69470013009132,160.33029477119192,470.1294474053696,405.96352053501835,602.4685296831162,969.0969503326269,1096.588323335656,619.033212312716,1432.0428798768148,524.3349370573104,429.84179331783395,330.04814389573824,545.7282495468157,488.8994038484839,598.9684487200085,735.2493437204171,399.6005198491491,445.8604333130392,291.2041437259332
00014-00024.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00015-00060.roi,0.0,0.0,69.55814946106567,0.14144269460012562,0.33108709311452933,6.000714270753426,21.64945203008613,23.053128961589465,269.8673737908467,87.35731431327365,228.21372050897838,395.7510205415243,397.3597788364708,130.96146560282142,695.7445878875983,106.09129776659661,76.8745669168537,47.50229414386925,127.61752266635754,111.77549499812442,168.82836818428254,288.25656830070346,115.6623319958942,135.00471824399062,77.34800442164463
