,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
00011-00164.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00012-00248.roi,0.0,0.001248920878660243,0.0002891507017654714,0.09150062745018499,0.9399221214735956,0.014730453015854713,0.060070373863017,0.4693179830068915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00013-00554.roi,0.0,0.00259689291251825,0.009221151117803491,2.9198410864021387,6.0089790042049565,1.2200579643901615,3.1818437571382705,7.590624416788637,5.760591044473172,2.9418673823091774,0.7464482147382694,0.0,0.0,0.0,0.0,0.0,0.0,0.0005739978158103092,0.0,0.0,0.0013081400173382235,0.0,0.0,0.0,0.0
00014-00233.roi,0.0,0.0,0.0,0.037312337931544926,0.06925879489244452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00015-00065.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00016-00114.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00017-00110.roi,0.0,0.0,0.06467431803843521,11.949395728826152,25.089437777388607,2.0763932185758063,2.196328282918526,2.8837375328717623,1.0744848259519026,7.4732105697989075,16.409383534518522,7.651754421648271,29.685463601140082,3.598318247292937,15.130935726557903,12.9303358088178,5.964854962942641,38.6636440608861,5.881385496581679,4.517839422929768,20.50869071033033,6.238054409172271,4.22262333976255,2.8562999896091372,0.15224300025687182
00018-00137.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022917804926470132,0.031164107917295996,0.0342625299712083,3.5677859764796516,0.5508946556407994,1.0339243503113804,0.0,0.0,0.0,0.0,0.0
00019-00111.roi,0.0,0.0,0.0,0.3998458465918388,3.484845691528055,0.11458202105592981,1.5823652701254993,3.3824986026083694,2.1686783556250995,14.347013622079912,31.93246266812983,31.246241329504024,72.34283344413916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00020-00152.roi,0.0,0.0009677517009461858,0.014611931305573776,9.81039128926332,26.45383306961685,2.8792662328594805,6.417474345157047,13.409996291330257,12.842913520922131,71.14067385388651,95.57798390217437,50.52652252139986,115.54806626524518,41.06612235383108,86.43453529745585,79.80633128501933,10.878268656915242,56.559668868254924,0.0,7.578801598632344e-05,0.04442288260159998,0.018623055713243485,0.005191420033891483,0.006194078578142395,0.00422367057609727
00021-00025.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00022-00471.roi,0.0001347014099095198,0.3410652217992754,1.9672832210688258,36.41438583095123,60.15662060961031,24.248946024676687,45.462870164250695,72.33376484000809,41.01969163295334,124.92969841706416,155.28411173878,80.00900030736102,70.35957670184615,18.15763880050986,6.130704651809171,6.863739543017446,0.0,0.000460538643510138,0.0,0.0,3.872150834736316e-05,0.023070593783217474,0.017272665755837205,0.0009668015550843232,1.071020544740691e-05
00023-00134.roi,0.0,0.0173575439725631,0.237491005635593,21.695748054766394,29.24393678953488,2.6931748806696776,2.7142187829901223,4.4516672787014,3.305780924248575,31.255670659859888,136.81536096456261,138.2516261608926,249.93337970323495,68.62675850618255,156.3309491048947,146.81568104635232,118.26976627699563,203.90197590454204,55.15699761664383,59.46650363907854,137.09948922985248,247.71357734237202,162.25897372776447,93.85492001782822,87.53178170744724
00024-00380.roi,0.0,0.8948831755187011,3.0272752923606374,41.13128156733513,38.35305299815001,21.96809383769353,37.72833567340732,53.984516348405265,49.324989977461684,224.38309199208436,639.1864412451737,604.1891988277537,861.6394883580153,316.56827085917587,727.0884186905145,520.3560041529074,408.39632763111166,966.6192710413206,354.05809977699795,209.19541156420607,324.5362854287831,249.15426844277292,188.04834234352646,90.38416935077963,53.74127025105164
00025-00080.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00026-00069.roi,0.0,0.5812180476150869,1.624580063213831,19.084468409803137,4.2974883260526076,1.7902054427670617,2.312288556474388,2.9130939967583758,3.647358639589213,46.524884654818685,143.0071751759086,81.7357885465141,358.9289010652853,78.57535789817699,403.17364129512276,116.24971084740126,142.7253934444798,1745.8476668348248,618.9241425250751,583.4646802978455,1863.8372952717325,1610.80627938161,1302.9601534403687,1087.8399911212748,856.5645588825571
00027-00006.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00028-00030.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003950670349587091,0.017907943060796516,31.26685187985836,128.25051952281683,84.2521322073025,479.9859328581133,73.42261065398696,464.42271553137914,293.94776129429374,289.78929036421926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00029-00029.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00030-00176.roi,0.0,4.510692811585753,6.52200343363427,15.613861394301578,16.09137273445394,6.592125923765539,2.7027391820306277,2.2317192253284235,0.018922251602833104,5.823941826323582,11.961627610523621,3.220571832994942,14.051026198380335,0.011830792739101386,8.265972825938878,1.5421411531201312,0.7187663934770075,1.4598266348226674,1.9218475624510367,2.0371450519301177,10.61394360505969,1.7006388088862694,12.601879271789242,5.807889153516813,2.500422564851205
00031-00035.roi,0.0,4.662447757699167,6.322320561574394,120.1818195002161,38.041565515242304,6.242535831623423,0.48674371623523893,0.13153375877866055,0.0,5.538463013147451,13.234772886501029,0.6150776198919106,23.944611783083445,0.0,9.52152363054732,3.120746160321246,0.535445605281698,3.9215982918889547,3.264850961873792,5.466164472309142,21.810795149171074,3.2635094160151117,20.872686060366195,9.099128327235015,4.236185795493142
00032-00088.roi,0.0,0.5031294546526134,0.9549703417702934,0.8579280598770216,3.3462593692215066,0.8347241872645006,0.6386472564063149,0.4339802396337659,0.0,1.8657534368134263,4.265836051781013,0.9953473584674671,3.85036406418667,0.0,2.9051294202782016,0.24897597818445932,0.08184592746142912,0.2445859623416002,0.38920171623685484,0.4660716219937295,4.161375980776317,0.40733228885683453,4.823618234411964,0.0,0.0
00033-00289.roi,0.0,0.0,0.0,0.0006085477495590104,0.0008880802395840375,0.0,0.0,0.0,0.0,0.0,0.002748422776084261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00034-00312.roi,0.0,0.0,0.0,0.07822563721687548,1.2251102447390683,0.2410290658291485,0.37008957284708766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00035-00100.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00036-00118.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00037-00241.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00038-00103.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00039-00407.roi,0.0,0.0,0.0,0.05043962813101548,0.18245152342656154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00040-00170.roi,0.0,0.0,0.0,5.99199198997634,30.071265580456288,4.193279666581806,9.328913123249306,13.445432135738315,9.232780214253541,50.637873523894356,125.8783383153915,101.6245712064031,236.02294044820945,67.44237379071312,244.64181622809497,179.19254356841648,156.35057461580251,646.297110676236,211.4337507850049,213.68039385388957,0.0,0.0,0.0,0.0,0.0
00041-00110.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00042-00322.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00043-00150.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00044-00327.roi,0.0,0.0,0.0,0.0,0.013896372061067743,0.0009394749417627197,0.01284315647699962,0.1248370730226384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00045-00447.roi,0.0,0.0,0.0,0.0,0.0003119000350153095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00046-00258.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00047-00247.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00048-00167.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00049-00289.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00050-00189.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00051-00274.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00052-00295.roi,0.0,0.0,0.0001631278855053079,7.461799050169886,18.837353219646616,0.474055283844911,0.44078057508306523,0.4848531106149406,0.16137873154036253,7.807235570518756,29.050096000247684,27.7283695983993,83.27210567663464,25.122261715484957,93.47638649788071,84.8488509042058,80.39696306910795,286.066514395207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00053-00227.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00054-00293.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00055-00582.roi,0.0,0.9650799247074373,2.970487451642566,42.61787417012938,60.3197682630542,23.569548756650317,29.96511724346807,46.27962716744644,36.19100327661939,133.12227744214755,311.6734350951452,173.29043190595675,201.4546143280632,23.056859300123264,0.165489932098189,0.021493866689831574,0.007875940999955465,0.6383573566410506,0.00014814398769179244,0.0,2.1884911137224353e-05,0.017228459973010424,0.0,0.0,0.0
00056-00285.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00057-00203.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00058-00255.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00059-00269.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00060-00453.roi,0.0,2.608118809786379,4.418921033660167,6.548036796337335,8.2187174381451,4.500829426619468,4.001450346903399,3.475844443214726,0.1678359146794978,5.814027292772578,4.941927306039651,3.3821360310429003,6.202964303115072,0.08332825617494324,3.912762027764605,1.4995972872489067,0.8574963090204779,1.2767454951154877,1.6198708472890326,1.548982899652555,1.9644438663251969,1.1659756729234207,0.688610054192145,0.8888170300377386,0.8464623582149793
00061-00257.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00062-00264.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00063-00353.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00064-00337.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00065-00312.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00066-00617.roi,0.0,3.7639635860279728,5.571423767742523,8.829545148081221,13.35425736029718,12.926041687611681,24.915216013182675,47.19087209184728,42.29354380465898,260.416438047762,558.5390389303728,347.31990638700836,588.9553409060181,94.3903030929146,248.9260584541196,251.96685293267893,21.11019497649049,33.698456005756825,47.876692452989694,60.782763372820504,119.0040802884957,92.07801016772376,161.53111354819075,144.0618750431202,118.77975418178958
00067-00717.roi,0.0,0.0,0.005198619400357062,5.277161891957399,19.604206624980087,3.809305533657954,9.313898434555828,9.889223936615302,0.6353491273408449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.489483432983533e-05,0.0,0.0,0.0,0.0
00068-00312.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00069-00330.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00070-00334.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00071-00352.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00072-00570.roi,0.0,0.0,0.0,0.0,3.46121108799981e-05,0.0,0.0,0.00033813342049979987,0.001654718452155491,0.1359337919972015,0.5283557918214088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00073-00361.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00074-00449.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00075-00722.roi,0.0,0.0021616990854940467,0.0063084258977612094,13.025199893672509,38.21445071607986,11.440133812064417,31.057270707458486,50.53942546658644,32.02471605514756,27.092690922513015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00076-00444.roi,0.0,0.0,0.0,0.0,0.06125565097403146,0.0,0.002439904713271832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00077-00412.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00078-00422.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00079-00491.roi,0.0,9.733521188246117,13.435869257891465,4.819476239498383,26.216415993049434,13.119060129802566,11.363685719503591,9.896944460533641,0.26742165756612424,16.975576907473698,22.648083581557493,12.731369097496751,18.884259114127673,0.18816623588420098,24.791360701599505,8.85271583297148,5.189510620989743,8.206852126742694,10.423498013247503,11.611989049657357,30.62086020817173,11.548711865036838,32.4633775126384,25.486227812226897,16.604621566762752
00080-00443.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00081-00521.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00082-00404.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00083-00511.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00084-00673.roi,0.0,0.0,0.0,0.6131141993742547,4.9552803449938105,1.4697491786341979,5.351568908212104,10.097460952749303,12.705513048863143,3.740390113341282,11.132126589334582,10.25091283158589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003328461580780116,0.0,0.0,0.0,0.0
00085-00794.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00086-01185.roi,0.0022435514224392592,8.96979510990007,26.111531106400804,196.94928754627335,236.2843550998842,129.6720869595432,185.59487517959127,210.85940737523225,121.2820836464995,299.18991000301753,368.1475493518588,168.27832884452746,208.3713709847602,4.257069005992128,18.669384222727867,6.6451664675328646,0.03390314555261921,0.6591165312166177,0.07434462798573094,0.09183685189609428,0.48052959377136345,0.7171097886089953,0.3941514438162927,0.17279608314818315,0.06765364567018461
00087-00642.roi,0.0,0.03117587053068256,0.3431684467969114,4.380213180303295,2.6068749772793,0.3633849975023074,0.23257304139350624,0.14539515477180928,0.0,0.6248504721326733,1.7718513849865953,0.34947102074891173,3.3003175929771227,0.0,1.0190902663847805,0.11299897556296616,0.03246930111548169,2.5441038561490217,0.15486567568685689,0.23450326506876465,1.5802228218439738,3.9805855894875286,2.056980898253451,0.6132628200357526,0.25049092940896917
00088-00540.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00089-00576.roi,0.0,0.0,0.0,0.01311968048908891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00090-00564.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00091-00851.roi,0.0,0.0,0.0,0.0002062260531575759,8.055703939632085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00092-00544.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00093-00784.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031493962818850705,0.0,0.01433934933903577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00094-00698.roi,0.0,1.2918611655209222,5.702827751759169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00095-00695.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00096-00616.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00097-00589.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00098-00830.roi,0.0,0.0,0.0,0.035121593460484664,1.078184932747617,0.16932067262616404,1.434571746803381,0.6889471472381717,0.7896764739165868,1.976086478327321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00099-00583.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00100-00853.roi,0.0,0.0,0.00022529668611168775,0.16208302968382807,1.0190183898526615,0.0969953373721873,0.6328048645607457,2.0301143194308553,1.704591453840184,12.130156997167724,30.83574278854609,35.65663322143093,21.808535425976476,0.17167503461660388,1.563501791181681,0.6947637688553349,0.4043720760372027,5.935020895598619,0.0,0.0,0.0014739924305177887,0.0,0.0,0.0,0.0
00101-00619.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00102-00700.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00103-00681.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00104-00809.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
