Chip,Hour,Droplet,Bacteria Count
C2,00h,00286-02146.roi,0.0
C2,00h,00287-02168.roi,0.0
C2,00h,00288-02123.roi,0.0
C2,00h,00289-02351.roi,0.0
C2,00h,00290-02239.roi,0.0
C2,00h,00291-02115.roi,0.0
C2,00h,00292-02459.roi,0.0
C2,00h,00293-02153.roi,0.0
C2,00h,00294-02147.roi,0.0
C2,00h,00295-02207.roi,0.0
C2,00h,00296-02433.roi,0.0
C2,00h,00297-02306.roi,0.0
C2,00h,00298-02185.roi,0.0
C2,00h,00299-02426.roi,0.0
C2,00h,00300-02304.roi,0.0
C2,00h,00301-02217.roi,0.0
C2,00h,00302-02235.roi,0.0
C2,00h,00303-02460.roi,0.0
C2,00h,00304-02243.roi,0.0
C2,00h,00305-02455.roi,0.0
C2,00h,00306-02325.roi,0.0
C2,00h,00307-02319.roi,0.0
C2,00h,00308-02318.roi,0.0
C2,00h,00309-02252.roi,0.0
C2,00h,00310-02332.roi,0.0
C2,00h,00311-02368.roi,0.0
C2,00h,00312-02436.roi,0.0
C2,00h,00313-02642.roi,0.0
C2,00h,00314-02413.roi,0.0
C2,00h,00315-02598.roi,0.0
C2,00h,00316-02363.roi,0.0
C2,00h,00317-02379.roi,0.0
C2,00h,00318-02484.roi,0.0
C2,00h,00319-02416.roi,0.0
C2,00h,00320-02458.roi,0.0
C2,00h,00321-02568.roi,0.0
C2,00h,00322-02420.roi,0.0
C2,00h,00323-02380.roi,0.0
C2,00h,00324-02381.roi,0.0
C2,00h,00325-02871.roi,0.0
C2,00h,00326-02480.roi,0.0
C2,00h,00327-02528.roi,0.0
C2,00h,00328-02450.roi,0.0
C2,00h,00329-02496.roi,0.0
C2,00h,00330-02525.roi,0.0
C2,00h,00331-02442.roi,0.0
C2,00h,00332-02614.roi,0.0
C2,00h,00333-02500.roi,0.0
C2,00h,00334-02526.roi,0.0
C2,00h,00335-02527.roi,0.0
C2,00h,00336-02735.roi,0.0
C2,00h,00337-02514.roi,0.0
C2,00h,00338-02636.roi,0.0
C2,00h,00339-02615.roi,0.0
C2,00h,00340-02612.roi,0.0
C2,00h,00341-03034.roi,7.0
C2,00h,00342-02568.roi,0.0
C2,00h,00343-02637.roi,0.0
C2,00h,00344-02674.roi,0.0
C2,00h,00345-02586.roi,0.0
C2,00h,00346-03181.roi,0.0
C2,00h,00347-02682.roi,0.0
C2,00h,00348-02745.roi,0.0
C2,00h,00349-02728.roi,0.0
C2,00h,00350-02763.roi,0.0
C2,00h,00351-02755.roi,0.0
C2,00h,00352-02723.roi,0.0
C2,00h,00353-02895.roi,0.0
C2,00h,00354-02707.roi,0.0
C2,00h,00355-02712.roi,0.0
C2,00h,00356-02781.roi,0.0
C2,00h,00357-02731.roi,0.0
C2,00h,00358-03021.roi,0.0
C2,00h,00359-02832.roi,0.0
C2,00h,00360-02939.roi,0.0
C2,00h,00361-03022.roi,0.0
C2,00h,00362-02724.roi,0.0
C2,00h,00363-03764.roi,0.0
C2,00h,00364-03051.roi,0.0
C2,00h,00365-02842.roi,0.0
C2,00h,00366-02885.roi,0.0
C2,00h,00367-02772.roi,0.0
C2,00h,00368-02964.roi,0.0
C2,00h,00369-03000.roi,0.0
C2,00h,00370-02818.roi,0.0
C2,00h,00371-02882.roi,0.0
C2,00h,00372-02833.roi,0.0
C2,00h,00373-02810.roi,0.0
C2,00h,00374-02954.roi,0.0
C2,00h,00375-02927.roi,0.0
C2,00h,00376-02874.roi,0.0
C2,00h,00377-03118.roi,0.0
C2,00h,00378-02906.roi,0.0
C2,00h,00379-03280.roi,0.0
C2,00h,00380-03087.roi,0.0
C2,00h,00381-03539.roi,0.0
C2,00h,00382-03301.roi,0.0
C2,00h,00383-02897.roi,0.0
C2,00h,00384-02904.roi,0.0
C2,00h,00385-03073.roi,0.0
C2,00h,00386-03137.roi,0.0
C2,00h,00387-02974.roi,0.0
C2,00h,00388-03347.roi,0.0
C2,00h,00389-02999.roi,0.0
C2,00h,00390-02992.roi,0.0
C2,00h,00391-03054.roi,0.0
C2,00h,00392-02989.roi,0.0
C2,00h,00393-03309.roi,0.0
C2,00h,00394-03016.roi,0.0
C2,00h,00395-03286.roi,0.0
C2,00h,00396-03124.roi,0.0
C2,00h,00397-03123.roi,0.0
C2,00h,00398-03001.roi,0.0
C2,00h,00399-03097.roi,0.0
C2,00h,00400-03072.roi,0.0
C2,00h,00401-03465.roi,0.0
C2,00h,00402-03168.roi,0.0
C2,00h,00403-03184.roi,0.0
C2,00h,00404-03227.roi,0.0
C2,00h,00405-03191.roi,0.0
C2,00h,00406-03182.roi,0.0
C2,00h,00407-03193.roi,0.0
C2,00h,00408-03261.roi,0.0
C2,00h,00409-03724.roi,0.0
C2,00h,00410-03316.roi,0.0
C2,00h,00411-03194.roi,0.0
C2,00h,00412-03252.roi,0.0
C2,00h,00413-03201.roi,0.0
C2,00h,00414-03274.roi,0.0
C2,00h,00415-03452.roi,0.0
C2,00h,00416-03364.roi,0.0
C2,00h,00417-03293.roi,0.0
C2,00h,00418-03289.roi,0.0
C2,00h,00419-03303.roi,0.0
C2,00h,00420-03263.roi,0.0
C2,00h,00421-03824.roi,0.0
C2,00h,00422-03514.roi,0.0
C2,00h,00423-03519.roi,0.0
C2,00h,00424-03281.roi,0.0
C2,00h,00425-03414.roi,0.0
C2,00h,00426-03310.roi,0.0
C2,00h,00427-03326.roi,0.0
C2,00h,00428-03343.roi,0.0
C2,00h,00429-03389.roi,0.0
C2,00h,00430-03405.roi,0.0
C2,00h,00431-03514.roi,0.0
C2,00h,00432-03417.roi,0.0
C2,00h,00433-03441.roi,0.0
C2,00h,00434-03348.roi,0.0
C2,00h,00435-03411.roi,0.0
C2,00h,00436-03366.roi,0.0
C2,00h,00437-03480.roi,0.0
C2,00h,00438-03541.roi,0.0
C2,00h,00439-03639.roi,0.0
C2,00h,00440-03386.roi,0.0
C2,00h,00441-03424.roi,0.0
C2,00h,00442-03502.roi,0.0
C2,00h,00443-03451.roi,0.0
C2,00h,00444-03516.roi,0.0
C2,00h,00445-03496.roi,0.0
C2,00h,00446-03452.roi,0.0
C2,00h,00447-03666.roi,0.0
C2,00h,00448-03566.roi,0.0
C2,00h,00449-03485.roi,0.0
C2,00h,00450-03886.roi,0.0
C2,00h,00451-03541.roi,0.0
C2,00h,00452-03854.roi,0.0
C2,00h,00453-03541.roi,0.0
C2,00h,00454-03685.roi,54.0
C2,00h,00455-03497.roi,0.0
C2,00h,00456-03564.roi,0.0
C2,00h,00457-03642.roi,0.0
C2,00h,00458-03673.roi,0.0
C2,00h,00459-03901.roi,0.0
C2,00h,00460-03562.roi,0.0
C2,00h,00461-03624.roi,0.0
C2,00h,00462-03752.roi,5.0
C2,00h,00463-03623.roi,0.0
C2,00h,00464-03638.roi,0.0
C2,00h,00465-03589.roi,0.0
C2,00h,00466-03615.roi,0.0
C2,00h,00467-03618.roi,0.0
C2,00h,00468-03875.roi,0.0
C2,00h,00469-03859.roi,0.0
C2,00h,00470-03668.roi,0.0
C2,00h,00471-03706.roi,0.0
C2,00h,00472-03761.roi,0.0
C2,00h,00473-03652.roi,0.0
C2,00h,00474-03823.roi,0.0
C2,00h,00475-03761.roi,0.0
C2,00h,00476-03695.roi,0.0
C2,00h,00477-03947.roi,29.0
C2,00h,00478-03761.roi,0.0
C2,00h,00479-03755.roi,0.0
C2,00h,00480-03865.roi,0.0
C2,00h,00481-03797.roi,0.0
C2,00h,00482-03772.roi,0.0
C2,00h,00483-03773.roi,0.0
C2,00h,00484-03803.roi,0.0
C2,00h,00485-03776.roi,0.0
C2,00h,00486-03791.roi,0.0
C2,00h,00487-03895.roi,0.0
C2,00h,00488-03896.roi,0.0
C2,00h,00489-03972.roi,0.0
C2,00h,00490-04288.roi,0.0
C2,00h,00491-03868.roi,0.0
C2,00h,00492-03845.roi,0.0
C2,00h,00493-03867.roi,0.0
C2,00h,00494-03897.roi,0.0
C2,00h,00495-03820.roi,0.0
C2,00h,00496-03896.roi,0.0
C2,00h,00497-03894.roi,0.0
C2,00h,00498-03974.roi,0.0
C2,00h,00499-03845.roi,0.0
C2,00h,00500-03864.roi,0.0
C2,00h,00501-03975.roi,0.0
C2,00h,00502-03928.roi,0.0
C2,00h,00503-04234.roi,0.0
C2,00h,00504-03982.roi,0.0
C2,00h,00505-03979.roi,0.0
C2,00h,00506-04215.roi,0.0
C2,00h,00507-03951.roi,0.0
C2,00h,00508-04328.roi,0.0
C2,00h,00509-04034.roi,0.0
C2,00h,00510-03993.roi,0.0
C2,00h,00511-04004.roi,0.0
C2,00h,00512-03936.roi,0.0
C2,00h,00513-04010.roi,0.0
C2,00h,00514-04030.roi,0.0
C2,00h,00515-04043.roi,0.0
C2,00h,00516-03973.roi,0.0
C2,00h,00517-04026.roi,0.0
C2,00h,00518-03974.roi,0.0
C2,00h,00519-04024.roi,0.0
C2,00h,00520-04112.roi,0.0
C2,00h,00521-04118.roi,8.0
C2,00h,00522-04627.roi,0.0
C2,00h,00523-04065.roi,0.0
C2,00h,00524-04116.roi,0.0
C2,00h,00525-04495.roi,0.0
C2,00h,00526-04041.roi,0.0
C2,00h,00527-04139.roi,0.0
C2,00h,00528-04096.roi,0.0
C2,00h,00529-04070.roi,0.0
C2,00h,00530-04568.roi,0.0
C2,00h,00531-04112.roi,0.0
C2,00h,00532-04155.roi,0.0
C2,00h,00533-04151.roi,0.0
C2,00h,00534-04288.roi,0.0
C2,00h,00535-04184.roi,0.0
C2,00h,00536-04121.roi,0.0
C2,00h,00537-04130.roi,0.0
C2,00h,00538-04297.roi,34.0
C2,00h,00539-04282.roi,0.0
C2,00h,00540-04159.roi,0.0
C2,00h,00541-04590.roi,0.0
C2,00h,00542-04233.roi,0.0
C2,00h,00543-04855.roi,0.0
C2,00h,00544-04208.roi,0.0
C2,00h,00545-04225.roi,0.0
C2,00h,00546-04266.roi,0.0
C2,00h,00547-04252.roi,0.0
C2,00h,00548-04243.roi,0.0
C2,00h,00549-04229.roi,0.0
C2,00h,00550-04216.roi,0.0
C2,00h,00551-04374.roi,0.0
C2,00h,00552-04228.roi,0.0
C2,00h,00553-04324.roi,0.0
C2,00h,00554-04286.roi,0.0
C2,00h,00555-04338.roi,0.0
C2,00h,00556-04496.roi,0.0
C2,00h,00557-04413.roi,0.0
C2,00h,00558-04308.roi,0.0
C2,00h,00559-04345.roi,0.0
C2,00h,00560-04270.roi,0.0
C2,00h,00561-04690.roi,0.0
C2,00h,00562-04396.roi,0.0
C2,00h,00563-04344.roi,0.0
C2,00h,00564-04585.roi,130.0
C2,00h,00565-04372.roi,0.0
C2,00h,00566-04460.roi,0.0
C2,00h,00567-04468.roi,0.0
C2,00h,00568-04383.roi,0.0
C2,00h,00569-04651.roi,0.0
C2,00h,00570-04763.roi,0.0
C2,00h,00571-04434.roi,0.0
C2,00h,00572-04885.roi,0.0
C2,00h,00573-04410.roi,0.0
C2,00h,00574-04511.roi,0.0
C2,00h,00575-04449.roi,0.0
C2,00h,00576-04482.roi,0.0
C2,00h,00577-04521.roi,0.0
C2,00h,00578-04446.roi,0.0
C2,00h,00579-04480.roi,0.0
C2,00h,00580-04611.roi,0.0
C2,00h,00581-04566.roi,0.0
C2,00h,00582-04568.roi,0.0
C2,00h,00583-04490.roi,0.0
C2,00h,00584-04819.roi,0.0
C2,00h,00585-04653.roi,0.0
C2,00h,00586-04634.roi,0.0
C2,00h,00587-04617.roi,0.0
C2,00h,00588-04527.roi,0.0
C2,00h,00589-04570.roi,0.0
C2,00h,00590-04731.roi,0.0
C2,00h,00591-04543.roi,0.0
C2,00h,00592-05105.roi,0.0
C2,00h,00593-04556.roi,0.0
C2,00h,00594-04670.roi,0.0
C2,00h,00595-04759.roi,162.0
C2,00h,00596-04660.roi,0.0
C2,00h,00597-04594.roi,0.0
C2,00h,00598-04600.roi,0.0
C2,00h,00599-04656.roi,0.0
C2,00h,00600-04600.roi,0.0
C2,00h,00601-05071.roi,0.0
C2,00h,00602-04701.roi,0.0
C2,00h,00603-04898.roi,0.0
C2,00h,00604-04723.roi,0.0
C2,00h,00605-04644.roi,0.0
C2,00h,00606-04719.roi,0.0
C2,00h,00607-04666.roi,0.0
C2,00h,00608-04789.roi,0.0
C2,00h,00609-04664.roi,0.0
C2,00h,00610-04715.roi,0.0
C2,00h,00611-04842.roi,0.0
C2,00h,00612-04779.roi,0.0
C2,00h,00613-04706.roi,0.0
C2,00h,00614-04763.roi,0.0
C2,00h,00615-04844.roi,0.0
C2,00h,00616-05225.roi,0.0
C2,00h,00617-04818.roi,0.0
C2,00h,00618-04754.roi,0.0
C2,00h,00619-04745.roi,0.0
C2,00h,00620-04806.roi,0.0
C2,00h,00621-04748.roi,0.0
C2,00h,00622-04749.roi,0.0
C2,00h,00623-04777.roi,0.0
C2,00h,00624-05150.roi,0.0
C2,00h,00625-04805.roi,0.0
C2,00h,00626-04775.roi,0.0
C2,00h,00627-04832.roi,0.0
C2,00h,00628-04831.roi,0.0
C2,00h,00629-05233.roi,720.0
C2,00h,00630-04833.roi,0.0
C2,00h,00631-04818.roi,0.0
C2,00h,00632-05182.roi,0.0
C2,00h,00633-04922.roi,0.0
C2,00h,00634-04862.roi,0.0
C2,00h,00635-04829.roi,0.0
C2,00h,00636-04960.roi,0.0
C2,00h,00637-04844.roi,0.0
C2,00h,00638-04885.roi,0.0
C2,00h,00639-04908.roi,0.0
C2,00h,00640-05140.roi,371.0
C2,00h,00641-05012.roi,0.0
C2,00h,00642-05011.roi,0.0
C2,00h,00643-04936.roi,0.0
C2,00h,00644-04942.roi,0.0
C2,00h,00645-04983.roi,0.0
C2,00h,00646-05215.roi,0.0
C2,00h,00647-04957.roi,0.0
C2,00h,00648-04928.roi,34.0
C2,00h,00649-04965.roi,0.0
C2,00h,00650-05425.roi,143.0
C2,00h,00651-04991.roi,0.0
C2,00h,00652-04956.roi,0.0
C2,00h,00653-04944.roi,0.0
C2,00h,00654-04945.roi,0.0
C2,00h,00655-04950.roi,0.0
C2,00h,00656-04999.roi,0.0
C2,00h,00657-04968.roi,0.0
C2,00h,00658-05207.roi,0.0
C2,00h,00659-04996.roi,0.0
C2,00h,00660-05306.roi,0.0
C2,00h,00661-05069.roi,0.0
C2,00h,00662-04995.roi,0.0
C2,00h,00663-05236.roi,142.0
C2,00h,00664-05041.roi,0.0
C2,00h,00665-05032.roi,0.0
C2,00h,00666-05404.roi,0.0
C2,00h,00667-05419.roi,0.0
C2,00h,00668-05160.roi,0.0
C2,00h,00669-05068.roi,0.0
C2,00h,00670-05255.roi,0.0
C2,00h,00671-05114.roi,0.0
C2,00h,00672-05224.roi,0.0
C2,00h,00673-05142.roi,0.0
C2,00h,00674-05202.roi,0.0
C2,00h,00675-05139.roi,0.0
C2,00h,00676-05159.roi,0.0
C2,00h,00677-05150.roi,63.0
C2,00h,00678-05116.roi,0.0
C2,00h,00679-05138.roi,0.0
C2,00h,00680-05208.roi,0.0
C2,00h,00681-05191.roi,0.0
C2,00h,00682-05167.roi,0.0
C2,00h,00683-05182.roi,0.0
C2,00h,00684-05277.roi,0.0
C2,00h,00685-05289.roi,0.0
C2,00h,00686-05191.roi,0.0
C2,00h,00687-05281.roi,14.0
C2,00h,00688-05263.roi,0.0
C2,00h,00689-05577.roi,0.0
C2,00h,00690-05893.roi,0.0
C2,00h,00691-05293.roi,0.0
C2,00h,00692-05279.roi,0.0
C2,00h,00693-05362.roi,0.0
C2,00h,00694-05305.roi,0.0
C2,00h,00695-05301.roi,0.0
C2,00h,00696-05287.roi,0.0
C2,00h,00697-05265.roi,0.0
C2,00h,00698-05329.roi,0.0
C2,00h,00699-05272.roi,0.0
C2,00h,00700-05295.roi,0.0
C2,00h,00701-05292.roi,0.0
C2,00h,00702-05353.roi,0.0
C2,00h,00703-05359.roi,0.0
C2,00h,00704-05438.roi,0.0
C2,00h,00705-05332.roi,0.0
C2,00h,00706-05384.roi,0.0
C2,00h,00707-05417.roi,0.0
C2,00h,00708-05554.roi,0.0
C2,00h,00709-05368.roi,0.0
C2,00h,00710-05700.roi,0.0
C2,00h,00711-05360.roi,0.0
C2,00h,00712-05716.roi,0.0
C2,00h,00713-05401.roi,0.0
C2,00h,00714-05371.roi,0.0
C2,00h,00715-05453.roi,0.0
C2,00h,00716-05419.roi,0.0
C2,00h,00717-05438.roi,0.0
C2,00h,00718-05435.roi,0.0
C2,00h,00719-05980.roi,0.0
C2,00h,00720-05412.roi,0.0
C2,00h,00721-05499.roi,0.0
C2,00h,00722-05465.roi,0.0
C2,00h,00723-05895.roi,124.0
C2,00h,00724-05472.roi,0.0
C2,00h,00725-05507.roi,0.0
C2,00h,00726-05488.roi,0.0
C2,00h,00727-05513.roi,0.0
C2,00h,00728-05527.roi,0.0
C2,00h,00729-05557.roi,0.0
C2,00h,00730-05837.roi,0.0
C2,00h,00731-05522.roi,0.0
C2,00h,00732-05948.roi,1602.0
C2,00h,00733-05549.roi,0.0
C2,00h,00734-05536.roi,0.0
