,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
00011-00527.roi,36.43264411175385,143.60046642620858,237.61064248617663,277.54584128575294,279.46628013295566,704.0764516567024,989.529759378838,1046.5006270578463,1196.7384404633626,1687.3382886351171,2269.0114436957974,2068.3395762118894,1727.5465427554675,2213.2544744436004,2665.7616152599717,2810.9721666356036,1674.8917887512685,2350.298057741294,1191.309780194545,2047.2594829204809,1317.3349802724038,1771.2516993527497,2399.116243438902,1211.0452930272804,1138.7735572811096
00012-00056.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00013-00071.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00014-00013.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00015-00041.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00016-00399.roi,65.61225474360334,45.72650476110781,42.61400325642722,218.1771215203664,363.2812371630701,539.0245088206502,254.93928614444906,397.4292915597551,1300.5644450743193,724.501288038548,2064.9087171354727,1360.6964659589992,2736.456599127924,2748.9898686417837,1528.3544463959447,1804.4102769107947,2498.9183168110294,2142.671001604513,2575.34113516043,2468.9056616461194,2391.810204802914,2361.5773860049476,1057.0436592397687,2092.3879860720167,2070.970130527497
00017-00367.roi,33.947288323652735,86.21608776026727,87.2124828794496,290.07187465793197,419.0634155767726,347.8817327701491,447.8897746533954,747.1935637026993,1017.1541070622607,1424.644670116581,2089.1296245004214,2300.6297855263642,2255.5903177547725,2090.091317791381,2270.8423208004265,972.0815065141211,1473.9828046611308,1103.506508003668,1827.3469864165488,1750.4202209598368,1942.338274111406,1578.9845557127173,1637.4782760890103,1819.6817958762967,1133.1651442441303
00018-00022.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00019-00060.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010549656246675266,0.0,0.0,0.006865283906898916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00020-00188.roi,48.31421121635168,65.14612024489438,119.14527398616596,171.1997950999046,148.27211057227228,280.6691798028675,593.9852545269488,855.2530535167662,1038.2577476014153,1489.1127409993699,1164.5872179815935,2027.363439367882,1114.3153912013922,1397.5664548921932,2014.6389586140697,1603.8005127353301,1593.9267871522798,1746.1835240243313,1086.5560021467045,1350.7212913891124,1095.7647353802106,1279.7848462723452,1606.0464376508057,770.8480755496519,1119.7574235669845
00021-00056.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00022-00452.roi,55.52972181948347,51.48467497078115,153.67401988897046,172.51051026540722,357.1262252672402,551.5048893712665,355.3527135340699,493.69441513090493,1215.066523742893,965.6461362667656,2116.4728723201456,1562.5154169889886,2492.6442196588678,2490.884439304989,1110.337263064344,2374.418772050203,2142.75994221004,1918.9147681096924,2276.571250171715,2069.5996808787063,2080.0787349891766,1940.6018906006452,1115.3951538396614,1920.11218847149,1706.1683602192936
00023-00076.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00024-00028.roi,0.0,0.0,0.0,0.003339689733022351,0.0,12.908397759088741,20.859380934541452,96.02506461123252,43.50978574243189,193.43697834077437,154.1113486681336,509.65352830274475,382.2633298206292,510.0886297958648,628.387609058069,290.26627893256864,374.7903700213348,423.229575283831,590.8246594638028,354.99873329028713,459.5263338814763,436.83977642528373,1255.9576790972394,483.88999878222006,343.0194146512684
00025-00362.roi,51.768812501019276,66.4880964798912,103.52297046860568,161.9229454023545,252.6303730360748,298.9640306556602,472.4573524835451,617.9614164512469,711.9824801143144,1204.109308498935,1162.2097235145338,1937.7766764080613,1881.5773235115817,2172.489587726075,2333.565698467641,1888.9814632069358,1817.742375187518,1871.137252165001,2002.074561511285,1839.4426303615564,1907.5570301990924,1771.0349947573952,2227.849933440459,1609.9141499226616,1567.5056947236656
00026-00021.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00027-00058.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00028-00179.roi,13.294385886759981,26.85207681909995,19.927846584310895,26.323307618032473,8.706639710011345,8.574769596607817,3.5605442008916683,5.124391941527478,4.095610406294206,2.679896940887015,7.046611450815353,1.1070498803289774,6.0039187530013,3.039876308876383,3.615119326212644,5.541201706472018,3.943813323270926,3.8491168726119644,3.658195982486997,4.546085185006558,4.506472678885168,5.363730875219434,2.4164977413897755,6.003001608074393,4.439631143059186
00029-00044.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00030-00094.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00031-00445.roi,48.4248315897708,18.70360694650683,66.52515696507159,105.7226692351592,213.4648399275151,278.4547516181983,386.4033588501716,431.7186848787346,912.1004551723474,1209.0433442037017,959.3034552685929,1830.5927237398491,2042.1079842001252,1762.0826468757568,2028.8766262917466,1741.194838292543,1499.7157493630193,1939.9354404109,1814.7261243609676,898.0931845714343,1638.946891539219,1094.6971069376489,1048.9227339737138,1245.1714665145357,1301.5864216215816
00032-00098.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00033-00100.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00034-00134.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00035-00303.roi,4.012806952948522,6.560762327595283,7.4856344035904,16.606277032737655,25.037773556106014,23.14029350305556,21.927247014774807,26.75293978644783,25.749221011230127,24.672127584512012,45.99544220591824,33.82029973059159,77.04737263985017,72.73772135425808,83.43931334259307,111.54804431424287,107.11687677797607,99.89744956583247,90.96562085108089,94.89621319523849,86.67267593400612,83.94902562274699,58.39562775128104,93.981620528811,66.55855528557144
00036-00229.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00037-00224.roi,10.522313090151142,5.272231662245385,23.821572642669693,79.10618091316907,47.80830312025836,236.5055471625399,360.4245123687203,502.93962389259576,401.40178062474394,548.1774926271773,705.7740303987943,852.2903588817477,719.752614833642,712.0812475993611,917.9383076297453,904.4200892044078,822.9608164319598,960.3409567619783,875.3545691032086,851.1535255050856,714.7996408067715,743.8550551395626,830.4617214480622,685.5237948454628,728.9998202568111
00038-00174.roi,0.03801465040214826,0.0,5.299693596864351,0.0,0.0,0.0077652003140072185,0.006765558194203231,5.233075746162415,0.0018067756129298532,0.0028062522178167624,0.0,0.0,0.011301450162344935,0.38112007163059997,0.027252870493803375,0.4097675353482116,0.0,0.0058814957321188,0.0,0.0,0.0,0.0,0.8525074894428564,0.0,0.0
00039-00232.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00040-00212.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.51051457893276,41.863324880266916,40.93291046314317,57.25479271198104
00041-00189.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.29342327156957,460.1269712235137,1036.1827765418932,744.6166237775593,1955.4814488032905,1756.3818466414857,2024.504648450019,1662.395597951775,1394.8483507651483,1596.991826465938,1343.1975985629235,1767.608724881475,1107.2000223598102,1819.427796933343,1055.1245621277408,964.8104683982461,874.5998382008747,1644.7185670815136
00042-00247.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00043-00209.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00044-00250.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00045-00286.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00046-00258.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00047-00312.roi,26.807588345379138,16.95774073566779,18.38857092266828,59.896104169733405,106.9183319118754,28.826477409101344,68.52135774304335,219.9042218329656,63.670079026434564,109.84238883674573,588.6979485287281,124.8686827452186,105.01453073197202,137.43558757207677,185.39317233451564,222.5605208036359,639.9252543419465,152.2934010201583,637.4447752722932,430.8762591411706,615.5340532803399,486.50626436057286,243.25191378940335,487.83744383459316,505.4737604859651
00048-00243.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00049-00343.roi,0.04182158882894981,0.00181704356575338,0.9427841345834893,0.010802164637374035,0.015068365971056341,0.2320632121215877,0.14443109832977039,2.7854285564207153,0.011154978284123322,0.013104983948176926,0.00041266322150230734,0.007640784694004963,0.015400943989901977,0.04526265430164162,0.01680517601509604,0.07889357350687674,0.0017172094237116516,0.007740557169341985,0.0063029978343181825,0.0,0.005770561835390851,0.0006722431900514278,0.16328715176414973,0.0013444841650631745,0.0004991909113705318
00050-00497.roi,14.051963486476458,48.16354474495139,30.809196509949263,52.61299817426411,35.334186620657846,39.802344152640416,32.79809464371891,57.496321242581104,70.10063327055428,71.1404387866152,125.98171052540148,79.83512755170852,183.39442445418038,154.06634060780394,185.0168436196965,240.11263173520967,207.24066558640578,207.12918779024534,187.58354514668102,220.78292038655235,170.75971802076998,157.26814083710966,103.46306803966904,157.30778697938217,122.67379415689965
00051-00236.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00052-00304.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00053-00372.roi,2.392373633126107,0.26351898802164353,16.39311217000348,1.567047702961844,2.109469819236069,8.022779330186005,7.026660473175167,70.20770332299317,8.859938975190298,11.70879988946984,6.36340945706706,14.054457460717197,32.770796977454175,48.49446499846946,18.95062528843005,45.35704654745912,11.133330129146065,19.41065397945474,16.118036218618645,7.862438196872508,16.79670395387944,9.618667329125586,56.01158468347927,11.509890294730809,15.646619803909543
00054-00279.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00055-00306.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.3154882019863,385.1339104985663,574.8359645895932,380.32947670602096,294.3110599110069,326.73706687955854,379.14340403434085,226.96677058286414,422.0749465014164,343.5449994461473,302.1229509605547,246.70676773406876,382.5023777727238,265.8294136299207,287.1213792898695,241.17170447755439,212.71808720822168,298.9820269459384
00056-00335.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00057-00308.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00058-00332.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00059-00321.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00060-00366.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00061-00342.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00062-00340.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00063-00467.roi,49.85686345891821,67.0062229777625,112.84068943704477,93.84381903763314,85.16711846137464,156.82083205362247,261.88732411298326,142.680578055015,184.00118838809118,191.97033429442587,347.3420709997293,371.7978872841783,341.96109934506563,381.6264137230842,367.46467961574115,421.20204203607227,398.6125554619189,428.08853619009057,382.16826301690054,399.31791015583127,384.39513032115417,395.82572119670823,353.87312763340753,343.577072295256,387.01399767720306
00064-00344.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00065-00378.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00066-00711.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00067-00741.roi,41.97213018965991,54.74390363938928,112.27583450318068,110.05753246027665,152.16176782847245,274.60785841107173,512.3092309712209,708.8113567606019,882.0847064523701,1195.0580247222342,1106.7865971087585,1629.3870431223984,1155.6898210953073,1385.237789288072,1609.7261854457588,1556.8375688475226,1535.2894731794527,1640.0840145756295,1181.963168831242,1417.0520025438657,1203.1833225061675,1360.7657000677943,1461.61312949784,906.5121329615012,1235.0006993091606
00068-00573.roi,0.612987132359164,1.1010051456954792,2.639370586262463,4.636712783427231,2.2105368058897232,3.574782910397207,7.49102584348897,8.458810300450729,7.382069621332348,9.742361854797673,7.902966443146465,21.167487633379963,13.057812397367519,13.519569020974405,26.379331969368927,25.85521346109024,13.494633400009773,17.4374192535833,8.488363100059527,8.21111798060725,6.742559813710242,8.15483389058694,17.964097504321995,5.530550945613246,7.599398998187552
00069-00393.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00070-00439.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00071-00465.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00072-00513.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00073-00446.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00074-00496.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00075-00459.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00076-00486.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00077-00899.roi,48.73968840250114,155.29813559024134,125.06361850230365,404.05734539261243,478.1427824605981,519.8659590847413,738.3618490041338,1043.2487390860563,918.7284846519908,1900.028013941906,1645.552972790401,2814.990585382141,2308.2438190584585,1940.0740898898537,2006.956050151507,1542.923759754716,1305.5155396527402,1073.6547441876303,1676.3884498413045,1260.4675931254233,1413.8716104016476,1133.173741026826,2174.9410637149826,1447.1757682328582,974.4370673823119
00078-00551.roi,17.039280286630305,25.161405095347046,36.50036575425012,27.408170877323997,79.45188096107417,131.4494974029124,101.18794436995357,74.54131153178103,226.0389416212705,357.7539536709163,387.1230634923469,737.1262749471808,745.972342503127,1064.3934716100118,1051.3956537474348,1378.2295636616425,1631.504189041511,1637.358968443493,1463.8748022061511,1346.927993163798,1170.7881202033395,1470.8241201446292,1245.3385550336257,1053.7744991795832,1476.504868885149
00079-00457.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00080-00485.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00081-00569.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00082-00511.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00083-00530.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00084-00599.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00085-00506.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00086-00578.roi,11.371467421808772,21.6521520298077,11.515344464051404,21.533114885130985,8.283950809728385,8.943934022136762,4.284350540177125,5.891582952729432,5.502032956661353,3.361594316874295,9.792423375468687,2.16577299561784,12.105760783954143,7.0618150951398935,9.020860436459982,14.188243823424221,11.451299528546196,9.260268617316914,7.978067462634887,10.884433233364744,8.82567638297415,9.517641387966176,3.910432100999213,11.023338316980544,7.455992477733526
00087-00862.roi,66.02279678895714,63.09443640015746,167.4641211841408,112.97362165791624,340.754035871863,622.8557627168341,894.0187977247746,1157.4922619366284,1633.8927189075716,1859.6550772695762,2407.187203875278,2224.3951038549626,2690.864767377249,2888.809477868828,2239.05378701669,2952.502469025364,2781.8787146581762,2699.5391638583633,2632.2578934943845,2633.646760968601,2537.1893487073016,2533.445317822299,2006.0757171814384,2282.8436447038657,2370.649586271176
00088-00611.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00089-00587.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00090-00598.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00091-00664.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00092-00593.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00093-00596.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00094-00594.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00095-00613.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00096-00639.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00097-00639.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
