,00h,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
02678-19611.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02679-19838.roi,113.35851322214533,51.767475764906955,11.32510937869799,21.889991651792045,12.034468002926712,22.92673583538749,2.7521551857332875,20.505733872233684,17.37977264014545,11.561689879568839,8.522205258229887,16.42430507896804,7.888141509346832,22.219782073240864,0.00864847679603409,22.072568241534515,20.125133933036917,19.59486004025948,11.570127782316055,12.444572541383822,3.046321683615674,22.143305577463792,0.0,0.0,0.0
02680-19663.roi,0.008074765872158265,0.0,0.0,0.0011170094564760889,0.003270279921038633,0.0012179437038683225,0.003270279921038633,0.0005046728670098916,0.0005046728670098916,0.0031020561753849125,0.0,0.004542055803089031,0.0020186914680395663,0.0031020561753849125,0.018168223212356123,0.008074765872158265,0.008074765872158265,0.0021936436020582074,0.0031020561753849125,0.0001749532207177936,0.0031020561753849125,0.0,0.0,0.0,0.0
02681-19662.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006155203707691774,0.0,0.0,0.0,0.0006155203707691772,0.0,0.0,0.0,0.0,0.0,0.0
02682-19573.roi,0.0,0.0,0.21500870812690048,0.0,0.09668935640707388,0.0,0.06603537902138494,0.0,0.0,0.0,0.025927004562550857,0.0,0.0,0.0,0.0037243127082347495,0.268581545575205,0.0037243127082347495,0.17189218916813123,0.0,0.32172515814868274,0.06961622006288332,0.0,0.0,0.0,0.0
02683-19727.roi,0.0071030307762988305,0.018843692752007764,0.005080289763139667,0.0,0.0016797544114100955,0.0,0.0,0.0,0.0,0.0002198632556084207,0.0,0.0,0.0,0.0,0.00021986325560842076,0.00044852050312821676,0.0,0.0,0.00021986325560842068,0.002131206640488276,6.156172463286896e-05,0.000879453022433683,0.0,0.0,0.0
02684-19591.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02685-19600.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02686-19669.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002572394252138906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02687-19672.roi,166.26605982343466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019858336754010417,0.0002512200693503294,0.00025122006935032954,0.0,0.0,0.0,0.0,0.0,0.0
02688-19908.roi,152.85040401130536,56.96301561319216,47.9304617267024,28.71369467265226,10.525234893277261,16.14281057981669,2.90618678577128,15.21245051722307,14.626561854811985,10.767782819581425,0.457598948484505,1.6245910805518966,0.21107139220345045,3.356375483102528,0.0029881640695946783,3.7783003563967714,2.9736275636222307,2.8024947445680684,1.0467854244080839,0.5967133625236782,0.007815569041448084,3.610953558675494,0.0,0.0,0.0
02689-19607.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02690-19677.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02691-19885.roi,77.7241379801419,39.30951878762994,23.70822481465648,26.303000470308525,24.499558138044847,23.58056817944535,0.0,0.0,0.0,0.07104422798996807,0.0,0.00014907439066372185,0.0,0.009244077491402667,0.0003402143452669502,0.013006352377437524,0.00016604818514645908,0.00036973386054372327,0.0,5.7563366537284395e-05,1.9187793202820478e-05,0.0,0.0,0.0,0.0
02692-20041.roi,83.88332082052439,67.4794689284263,53.70007261810921,39.47687574175064,44.346430338258465,39.67636332958632,10.86245855871614,43.87099996160559,45.72008570317064,39.33751958953454,45.32180664628777,42.37327943802488,37.557513304112696,42.2114056854329,0.03290176734288233,40.90491724352574,42.83831490285847,46.109884752528416,47.58297236108286,47.241620521283124,21.543103488059334,39.10421908254372,0.0,0.0,0.0
02693-19687.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02694-19682.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02695-19666.roi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
