Chip,Hour,Droplet,Bacteria Count
C6,00h,00281-02150.roi,596.0
C6,00h,00282-01924.roi,0.0
C6,00h,00283-01883.roi,0.0
C6,00h,00284-01956.roi,0.0
C6,00h,00285-01907.roi,0.0
C6,00h,00286-01937.roi,85.0
C6,00h,00287-01917.roi,0.0
C6,00h,00288-01949.roi,0.0
C6,00h,00289-01927.roi,0.0
C6,00h,00290-01977.roi,0.0
C6,00h,00291-02029.roi,15.0
C6,00h,00292-02075.roi,0.0
C6,00h,00293-01976.roi,32.0
C6,00h,00294-01984.roi,36.0
C6,00h,00295-02034.roi,22.0
C6,00h,00296-01931.roi,0.0
C6,00h,00297-02017.roi,0.0
C6,00h,00298-01948.roi,0.0
C6,00h,00299-02034.roi,9.0
C6,00h,00300-01945.roi,0.0
C6,00h,00301-01990.roi,0.0
C6,00h,00302-01981.roi,0.0
C6,00h,00303-02043.roi,0.0
C6,00h,00304-02228.roi,158.0
C6,00h,00305-02007.roi,0.0
C6,00h,00306-02117.roi,30.0
C6,00h,00307-02006.roi,0.0
C6,00h,00308-02222.roi,241.0
C6,00h,00309-02029.roi,0.0
C6,00h,00310-02080.roi,0.0
C6,00h,00311-02474.roi,942.0
C6,00h,00312-02221.roi,185.0
C6,00h,00313-02370.roi,0.0
C6,00h,00314-02433.roi,1308.0
C6,00h,00315-02106.roi,0.0
C6,00h,00316-02135.roi,48.0
C6,00h,00317-02100.roi,0.0
C6,00h,00318-02165.roi,0.0
C6,00h,00319-02317.roi,330.0
C6,00h,00320-02095.roi,0.0
C6,00h,00321-02364.roi,54.0
C6,00h,00322-02121.roi,0.0
C6,00h,00323-02200.roi,0.0
C6,00h,00324-02125.roi,0.0
C6,00h,00325-02238.roi,0.0
C6,00h,00326-02171.roi,0.0
C6,00h,00327-02213.roi,0.0
C6,00h,00328-02545.roi,1018.0
C6,00h,00329-02437.roi,0.0
C6,00h,00330-02236.roi,48.0
C6,00h,00331-02165.roi,0.0
C6,00h,00332-02262.roi,0.0
C6,00h,00333-02261.roi,30.0
C6,00h,00334-02179.roi,0.0
C6,00h,00335-02223.roi,0.0
C6,00h,00336-02285.roi,49.0
C6,00h,00337-02226.roi,0.0
C6,00h,00338-02293.roi,0.0
C6,00h,00339-02253.roi,0.0
C6,00h,00340-02274.roi,0.0
C6,00h,00341-02799.roi,2108.0
C6,00h,00342-02346.roi,0.0
C6,00h,00343-02360.roi,52.0
C6,00h,00344-02818.roi,2672.0
C6,00h,00345-02322.roi,0.0
C6,00h,00346-02339.roi,0.0
C6,00h,00347-02355.roi,0.0
C6,00h,00348-02402.roi,0.0
C6,00h,00349-02644.roi,767.0
C6,00h,00350-02358.roi,0.0
C6,00h,00351-02507.roi,64.0
C6,00h,00352-02389.roi,0.0
C6,00h,00353-02347.roi,0.0
C6,00h,00354-02597.roi,442.0
C6,00h,00355-02824.roi,2177.0
C6,00h,00356-02352.roi,0.0
C6,00h,00357-02377.roi,0.0
C6,00h,00358-02358.roi,0.0
C6,00h,00359-02364.roi,0.0
C6,00h,00360-02523.roi,90.0
C6,00h,00361-02364.roi,0.0
C6,00h,00362-02517.roi,110.0
C6,00h,00363-02828.roi,1764.0
C6,00h,00364-02639.roi,84.0
C6,00h,00365-02574.roi,73.0
C6,00h,00366-02411.roi,0.0
C6,00h,00367-02464.roi,0.0
C6,00h,00368-02504.roi,0.0
C6,00h,00369-02554.roi,83.0
C6,00h,00370-02488.roi,0.0
C6,00h,00371-02513.roi,0.0
C6,00h,00372-02557.roi,0.0
C6,00h,00373-02509.roi,0.0
C6,00h,00374-02717.roi,277.0
C6,00h,00375-02524.roi,0.0
C6,00h,00376-02601.roi,155.0
C6,00h,00377-02489.roi,0.0
C6,00h,00378-02625.roi,49.0
C6,00h,00379-02574.roi,0.0
C6,00h,00380-02600.roi,0.0
C6,00h,00381-02539.roi,0.0
C6,00h,00382-02559.roi,0.0
C6,00h,00383-02643.roi,0.0
C6,00h,00384-02582.roi,0.0
C6,00h,00385-02553.roi,0.0
C6,00h,00386-02638.roi,0.0
C6,00h,00387-02572.roi,0.0
C6,00h,00388-02612.roi,0.0
C6,00h,00389-02763.roi,135.0
C6,00h,00390-02597.roi,0.0
C6,00h,00391-02678.roi,0.0
C6,00h,00392-02618.roi,0.0
C6,00h,00393-02693.roi,44.0
C6,00h,00394-02690.roi,0.0
C6,00h,00395-02655.roi,0.0
C6,00h,00396-02994.roi,99.0
C6,00h,00397-02654.roi,0.0
C6,00h,00398-02875.roi,252.0
C6,00h,00399-02721.roi,0.0
C6,00h,00400-03228.roi,2790.0
C6,00h,00401-02743.roi,0.0
C6,00h,00402-02816.roi,188.0
C6,00h,00403-03078.roi,1423.0
C6,00h,00404-02756.roi,0.0
C6,00h,00405-02866.roi,0.0
C6,00h,00406-02776.roi,0.0
C6,00h,00407-02735.roi,0.0
C6,00h,00408-03277.roi,3217.0
C6,00h,00409-02802.roi,0.0
C6,00h,00410-03231.roi,1641.0
C6,00h,00411-02862.roi,0.0
C6,00h,00412-02830.roi,0.0
C6,00h,00413-02861.roi,81.0
C6,00h,00414-03121.roi,0.0
C6,00h,00415-02820.roi,0.0
C6,00h,00416-02883.roi,0.0
C6,00h,00417-02819.roi,0.0
C6,00h,00418-02926.roi,26.0
C6,00h,00419-03178.roi,900.0
C6,00h,00420-02834.roi,0.0
C6,00h,00421-02897.roi,0.0
C6,00h,00422-02891.roi,0.0
C6,00h,00423-02915.roi,0.0
C6,00h,00424-02957.roi,0.0
C6,00h,00425-02999.roi,77.0
C6,00h,00426-03182.roi,676.0
C6,00h,00427-03021.roi,0.0
C6,00h,00428-02958.roi,0.0
C6,00h,00429-02967.roi,0.0
C6,00h,00430-02943.roi,0.0
C6,00h,00431-03348.roi,1179.0
C6,00h,00432-02974.roi,0.0
C6,00h,00433-03007.roi,0.0
C6,00h,00434-03038.roi,0.0
C6,00h,00435-03009.roi,0.0
C6,00h,00436-03269.roi,80.0
C6,00h,00437-03020.roi,0.0
C6,00h,00438-03031.roi,0.0
C6,00h,00439-03116.roi,0.0
C6,00h,00440-03043.roi,0.0
C6,00h,00441-03053.roi,0.0
C6,00h,00442-03105.roi,0.0
C6,00h,00443-03044.roi,0.0
C6,00h,00444-03112.roi,0.0
C6,00h,00445-03250.roi,23.0
C6,00h,00446-03265.roi,58.0
C6,00h,00447-03085.roi,0.0
C6,00h,00448-03130.roi,0.0
C6,00h,00449-03192.roi,0.0
C6,00h,00450-03113.roi,0.0
C6,00h,00451-03127.roi,0.0
C6,00h,00452-03158.roi,0.0
C6,00h,00453-03311.roi,0.0
C6,00h,00454-03671.roi,752.0
C6,00h,00455-03292.roi,152.0
C6,00h,00456-03142.roi,0.0
C6,00h,00457-03146.roi,0.0
C6,00h,00458-03180.roi,0.0
C6,00h,00459-03153.roi,0.0
C6,00h,00460-03677.roi,1955.0
C6,00h,00461-03609.roi,1840.0
C6,00h,00462-03164.roi,0.0
C6,00h,00463-03232.roi,0.0
C6,00h,00464-03165.roi,0.0
C6,00h,00465-03211.roi,0.0
C6,00h,00466-03262.roi,0.0
C6,00h,00467-03271.roi,0.0
C6,00h,00468-03238.roi,0.0
C6,00h,00469-03253.roi,0.0
C6,00h,00470-03237.roi,0.0
C6,00h,00471-03280.roi,0.0
C6,00h,00472-03295.roi,0.0
C6,00h,00473-03259.roi,0.0
C6,00h,00474-03510.roi,434.0
C6,00h,00475-03395.roi,70.0
C6,00h,00476-03332.roi,23.0
C6,00h,00477-03298.roi,0.0
C6,00h,00478-03291.roi,0.0
C6,00h,00479-03331.roi,0.0
C6,00h,00480-03258.roi,0.0
C6,00h,00481-03278.roi,0.0
C6,00h,00482-03693.roi,609.0
C6,00h,00483-03320.roi,0.0
C6,00h,00484-03436.roi,0.0
C6,00h,00485-03316.roi,0.0
C6,00h,00486-03333.roi,0.0
C6,00h,00487-03341.roi,0.0
C6,00h,00488-03423.roi,0.0
C6,00h,00489-03478.roi,128.0
C6,00h,00490-03350.roi,0.0
C6,00h,00491-03417.roi,0.0
C6,00h,00492-03401.roi,0.0
C6,00h,00493-03424.roi,0.0
C6,00h,00494-03521.roi,0.0
C6,00h,00495-03438.roi,0.0
C6,00h,00496-03398.roi,0.0
C6,00h,00497-03390.roi,0.0
C6,00h,00498-03465.roi,0.0
C6,00h,00499-03469.roi,0.0
C6,00h,00500-03434.roi,0.0
C6,00h,00501-03428.roi,0.0
C6,00h,00502-03897.roi,1661.0
C6,00h,00503-03497.roi,0.0
C6,00h,00504-03515.roi,0.0
C6,00h,00505-03503.roi,0.0
C6,00h,00506-03914.roi,1701.0
C6,00h,00507-03565.roi,0.0
C6,00h,00508-03449.roi,0.0
C6,00h,00509-03492.roi,0.0
C6,00h,00510-03498.roi,0.0
C6,00h,00511-03689.roi,159.0
C6,00h,00512-03522.roi,0.0
C6,00h,00513-03871.roi,2227.0
C6,00h,00514-03527.roi,0.0
C6,00h,00515-03516.roi,0.0
C6,00h,00516-03679.roi,43.0
C6,00h,00517-03614.roi,31.0
C6,00h,00518-03813.roi,308.0
C6,00h,00519-03671.roi,0.0
C6,00h,00520-03747.roi,167.0
C6,00h,00521-03582.roi,0.0
C6,00h,00522-03793.roi,381.0
C6,00h,00523-03611.roi,0.0
C6,00h,00524-03918.roi,592.0
C6,00h,00525-03625.roi,68.0
C6,00h,00526-03601.roi,0.0
C6,00h,00527-03572.roi,0.0
C6,00h,00528-04002.roi,104.0
C6,00h,00529-03997.roi,5.0
C6,00h,00530-03633.roi,0.0
C6,00h,00531-03946.roi,511.0
C6,00h,00532-03728.roi,157.0
C6,00h,00533-03634.roi,0.0
C6,00h,00534-03705.roi,64.0
C6,00h,00535-03752.roi,0.0
C6,00h,00536-03632.roi,0.0
C6,00h,00537-03725.roi,0.0
C6,00h,00538-03694.roi,0.0
C6,00h,00539-03678.roi,0.0
C6,00h,00540-03775.roi,0.0
C6,00h,00541-03696.roi,0.0
C6,00h,00542-03767.roi,0.0
C6,00h,00543-03886.roi,27.0
C6,00h,00544-03735.roi,0.0
C6,00h,00545-03719.roi,0.0
C6,00h,00546-03784.roi,0.0
C6,00h,00547-03742.roi,0.0
C6,00h,00548-03746.roi,0.0
C6,00h,00549-03739.roi,0.0
C6,00h,00550-04231.roi,1890.0
C6,00h,00551-04007.roi,341.0
C6,00h,00552-04187.roi,2082.0
C6,00h,00553-03908.roi,0.0
C6,00h,00554-03888.roi,0.0
C6,00h,00555-03815.roi,0.0
C6,00h,00556-03804.roi,0.0
C6,00h,00557-03815.roi,0.0
C6,00h,00558-03863.roi,38.0
C6,00h,00559-03852.roi,0.0
C6,00h,00560-03855.roi,0.0
C6,00h,00561-03859.roi,0.0
C6,00h,00562-03839.roi,0.0
C6,00h,00563-03869.roi,0.0
C6,00h,00564-03891.roi,28.0
C6,00h,00565-03904.roi,41.0
C6,00h,00566-03899.roi,0.0
C6,00h,00567-03927.roi,0.0
C6,00h,00568-03951.roi,0.0
C6,00h,00569-04344.roi,2420.0
C6,00h,00570-03929.roi,0.0
C6,00h,00571-04392.roi,1764.0
C6,00h,00572-03907.roi,0.0
C6,00h,00573-03982.roi,0.0
C6,00h,00574-03949.roi,0.0
C6,00h,00575-03932.roi,0.0
C6,00h,00576-04005.roi,58.0
C6,00h,00577-04003.roi,0.0
C6,00h,00578-03962.roi,0.0
C6,00h,00579-03964.roi,0.0
C6,00h,00580-04053.roi,43.0
C6,00h,00581-04263.roi,353.0
C6,00h,00582-04112.roi,32.0
C6,00h,00583-04046.roi,0.0
C6,00h,00584-04136.roi,0.0
C6,00h,00585-04091.roi,0.0
C6,00h,00586-04054.roi,0.0
C6,00h,00587-04114.roi,0.0
C6,00h,00588-04059.roi,0.0
C6,00h,00589-04042.roi,0.0
C6,00h,00590-04202.roi,52.0
C6,00h,00591-04066.roi,0.0
C6,00h,00592-04153.roi,0.0
C6,00h,00593-04122.roi,0.0
C6,00h,00594-04155.roi,0.0
C6,00h,00595-04151.roi,0.0
C6,00h,00596-04099.roi,0.0
C6,00h,00597-04143.roi,0.0
C6,00h,00598-04166.roi,0.0
C6,00h,00599-04361.roi,0.0
C6,00h,00600-04117.roi,0.0
C6,00h,00601-04122.roi,0.0
C6,00h,00602-04314.roi,0.0
C6,00h,00603-04347.roi,433.0
C6,00h,00604-04155.roi,0.0
C6,00h,00605-04177.roi,0.0
C6,00h,00606-04156.roi,0.0
C6,00h,00607-04304.roi,0.0
C6,00h,00608-04155.roi,0.0
C6,00h,00609-04209.roi,0.0
C6,00h,00610-04449.roi,28.0
C6,00h,00611-04245.roi,0.0
C6,00h,00612-04182.roi,0.0
C6,00h,00613-04224.roi,0.0
C6,00h,00614-04551.roi,1009.0
C6,00h,00615-04196.roi,0.0
C6,00h,00616-04308.roi,23.0
C6,00h,00617-04277.roi,0.0
C6,00h,00618-04229.roi,0.0
C6,00h,00619-04251.roi,0.0
C6,00h,00620-04249.roi,0.0
C6,00h,00621-04372.roi,0.0
C6,00h,00622-04291.roi,0.0
C6,00h,00623-04297.roi,0.0
C6,00h,00624-04298.roi,0.0
C6,00h,00625-04598.roi,955.0
C6,00h,00626-04320.roi,0.0
C6,00h,00627-04317.roi,0.0
C6,00h,00628-04286.roi,0.0
C6,00h,00629-04312.roi,0.0
C6,00h,00630-04355.roi,0.0
C6,00h,00631-04514.roi,153.0
C6,00h,00632-04419.roi,38.0
C6,00h,00633-04363.roi,0.0
C6,00h,00634-04363.roi,0.0
C6,00h,00635-04933.roi,2638.0
C6,00h,00636-04619.roi,462.0
C6,00h,00637-04355.roi,0.0
C6,00h,00638-04716.roi,665.0
C6,00h,00639-04368.roi,0.0
C6,00h,00640-04866.roi,2784.0
C6,00h,00641-04416.roi,24.0
C6,00h,00642-04418.roi,0.0
C6,00h,00643-04505.roi,178.0
C6,00h,00644-04475.roi,44.0
C6,00h,00645-04435.roi,0.0
C6,00h,00646-04501.roi,0.0
C6,00h,00647-04463.roi,29.0
C6,00h,00648-04419.roi,0.0
C6,00h,00649-04474.roi,0.0
C6,00h,00650-04424.roi,0.0
C6,00h,00651-04518.roi,65.0
C6,00h,00652-04954.roi,841.0
C6,00h,00653-04761.roi,664.0
C6,00h,00654-04531.roi,0.0
C6,00h,00655-04564.roi,25.0
C6,00h,00656-04567.roi,0.0
C6,00h,00657-04483.roi,0.0
C6,00h,00658-04554.roi,0.0
C6,00h,00659-04567.roi,0.0
C6,00h,00660-04554.roi,0.0
C6,00h,00661-04553.roi,0.0
C6,00h,00662-04541.roi,0.0
C6,00h,00663-04597.roi,0.0
C6,00h,00664-04772.roi,0.0
C6,00h,00665-05199.roi,4741.0
C6,00h,00666-04570.roi,0.0
C6,00h,00667-04558.roi,0.0
C6,00h,00668-04949.roi,1216.0
C6,00h,00669-04858.roi,593.0
C6,00h,00670-04573.roi,0.0
C6,00h,00671-04622.roi,0.0
C6,00h,00672-04644.roi,0.0
C6,00h,00673-04648.roi,0.0
C6,00h,00674-04695.roi,0.0
C6,00h,00675-04645.roi,0.0
C6,00h,00676-04620.roi,0.0
C6,00h,00677-04644.roi,0.0
C6,00h,00678-04679.roi,0.0
C6,00h,00679-04616.roi,0.0
C6,00h,00680-04626.roi,0.0
C6,00h,00681-04634.roi,0.0
C6,00h,00682-04695.roi,0.0
C6,00h,00683-04904.roi,310.0
C6,00h,00684-04647.roi,0.0
C6,00h,00685-04701.roi,0.0
C6,00h,00686-04770.roi,0.0
C6,00h,00687-05095.roi,477.0
C6,00h,00688-04991.roi,357.0
C6,00h,00689-04798.roi,0.0
C6,00h,00690-04778.roi,0.0
C6,00h,00691-04743.roi,0.0
C6,00h,00692-04723.roi,0.0
C6,00h,00693-04891.roi,106.0
C6,00h,00694-04731.roi,0.0
C6,00h,00695-04796.roi,39.0
C6,00h,00696-04798.roi,0.0
C6,00h,00697-04759.roi,0.0
C6,00h,00698-04804.roi,0.0
C6,00h,00699-05303.roi,1544.0
C6,00h,00700-04836.roi,0.0
C6,00h,00701-04856.roi,50.0
C6,00h,00702-04806.roi,0.0
C6,00h,00703-04983.roi,0.0
C6,00h,00704-04836.roi,0.0
C6,00h,00705-04802.roi,0.0
C6,00h,00706-04852.roi,0.0
C6,00h,00707-04857.roi,0.0
C6,00h,00708-04862.roi,0.0
C6,00h,00709-04804.roi,0.0
C6,00h,00710-04904.roi,0.0
C6,00h,00711-04897.roi,0.0
C6,00h,00712-04930.roi,0.0
C6,00h,00713-05062.roi,384.0
C6,00h,00714-04847.roi,0.0
C6,00h,00715-04852.roi,0.0
C6,00h,00716-04899.roi,0.0
C6,00h,00717-04968.roi,0.0
C6,00h,00718-04892.roi,0.0
C6,00h,00719-04863.roi,0.0
C6,00h,00720-04875.roi,0.0
C6,00h,00721-04871.roi,0.0
C6,00h,00722-05260.roi,1264.0
C6,00h,00723-05180.roi,430.0
C6,00h,00724-04979.roi,0.0
C6,00h,00725-04992.roi,29.0
C6,00h,00726-04938.roi,0.0
C6,00h,00727-05445.roi,2707.0
C6,00h,00728-05074.roi,0.0
C6,00h,00729-05014.roi,0.0
C6,00h,00730-05140.roi,182.0
C6,00h,00731-05045.roi,0.0
C6,00h,00732-05089.roi,46.0
