Chip,Hour,Droplet,Bacteria Count
C5,05h,00254-02060.roi,0.0
C5,05h,00255-02250.roi,987.0
C5,05h,00256-02432.roi,7049.0
C5,05h,00257-02697.roi,9624.0
C5,05h,00258-02129.roi,0.0
C5,05h,00259-02286.roi,120.0
C5,05h,00260-02073.roi,0.0
C5,05h,00261-02134.roi,0.0
C5,05h,00262-02109.roi,0.0
C5,05h,00263-02698.roi,14697.0
C5,05h,00264-02529.roi,9794.0
C5,05h,00265-02289.roi,0.0
C5,05h,00266-02156.roi,0.0
C5,05h,00267-02450.roi,0.0
C5,05h,00268-02552.roi,0.0
C5,05h,00269-02158.roi,0.0
C5,05h,00270-02208.roi,83.0
C5,05h,00271-02776.roi,27558.0
C5,05h,00272-02182.roi,0.0
C5,05h,00273-02184.roi,25.0
C5,05h,00274-02198.roi,0.0
C5,05h,00275-02224.roi,0.0
C5,05h,00276-02195.roi,0.0
C5,05h,00277-02436.roi,355.0
C5,05h,00278-02263.roi,0.0
C5,05h,00279-02242.roi,0.0
C5,05h,00280-02244.roi,0.0
C5,05h,00281-02318.roi,0.0
C5,05h,00282-02339.roi,0.0
C5,05h,00283-02259.roi,0.0
C5,05h,00284-02266.roi,0.0
C5,05h,00285-02707.roi,6686.0
C5,05h,00286-02278.roi,0.0
C5,05h,00287-02337.roi,0.0
C5,05h,00288-02398.roi,0.0
C5,05h,00289-02331.roi,0.0
C5,05h,00290-02389.roi,0.0
C5,05h,00291-02424.roi,208.0
C5,05h,00292-02551.roi,79.0
C5,05h,00293-02417.roi,97.0
C5,05h,00294-02482.roi,132.0
C5,05h,00295-02419.roi,0.0
C5,05h,00296-02443.roi,0.0
C5,05h,00297-02517.roi,0.0
C5,05h,00298-02595.roi,376.0
C5,05h,00299-02451.roi,0.0
C5,05h,00300-02558.roi,176.0
C5,05h,00301-02521.roi,0.0
C5,05h,00302-02539.roi,0.0
C5,05h,00303-02627.roi,0.0
C5,05h,00304-02565.roi,0.0
C5,05h,00305-02595.roi,0.0
C5,05h,00306-02662.roi,17.0
C5,05h,00307-02620.roi,0.0
C5,05h,00308-03163.roi,4815.0
C5,05h,00309-02670.roi,0.0
C5,05h,00310-02620.roi,0.0
C5,05h,00311-02663.roi,0.0
C5,05h,00312-02721.roi,0.0
C5,05h,00313-02665.roi,0.0
C5,05h,00314-02634.roi,0.0
C5,05h,00315-02874.roi,655.0
C5,05h,00316-02666.roi,0.0
C5,05h,00317-02740.roi,187.0
C5,05h,00318-02676.roi,0.0
C5,05h,00319-02694.roi,0.0
C5,05h,00320-02695.roi,0.0
C5,05h,00321-02868.roi,0.0
C5,05h,00322-02752.roi,0.0
C5,05h,00323-02731.roi,0.0
C5,05h,00324-02745.roi,0.0
C5,05h,00325-02814.roi,0.0
C5,05h,00326-02747.roi,0.0
C5,05h,00327-03428.roi,54101.0
C5,05h,00328-02885.roi,0.0
C5,05h,00329-02762.roi,0.0
C5,05h,00330-02770.roi,0.0
C5,05h,00331-03184.roi,5918.0
C5,05h,00332-02849.roi,0.0
C5,05h,00333-02786.roi,0.0
C5,05h,00334-02792.roi,0.0
C5,05h,00335-02999.roi,0.0
C5,05h,00336-03162.roi,6199.0
C5,05h,00337-02791.roi,0.0
C5,05h,00338-03119.roi,1842.0
C5,05h,00339-02884.roi,0.0
C5,05h,00340-02934.roi,0.0
C5,05h,00341-02905.roi,0.0
C5,05h,00342-02866.roi,0.0
C5,05h,00343-02945.roi,0.0
C5,05h,00344-02867.roi,0.0
C5,05h,00345-02928.roi,0.0
C5,05h,00346-02872.roi,0.0
C5,05h,00347-02882.roi,0.0
C5,05h,00348-03050.roi,0.0
C5,05h,00349-02927.roi,0.0
C5,05h,00350-02956.roi,0.0
C5,05h,00351-02913.roi,0.0
C5,05h,00352-03003.roi,0.0
C5,05h,00353-03080.roi,0.0
C5,05h,00354-03233.roi,2849.0
C5,05h,00355-03075.roi,180.0
C5,05h,00356-02987.roi,0.0
C5,05h,00357-02988.roi,0.0
C5,05h,00358-02987.roi,0.0
C5,05h,00359-03057.roi,0.0
C5,05h,00360-03796.roi,39844.0
C5,05h,00361-03072.roi,0.0
C5,05h,00362-03057.roi,0.0
C5,05h,00363-03114.roi,0.0
C5,05h,00364-03212.roi,568.0
C5,05h,00365-03067.roi,0.0
C5,05h,00366-03521.roi,0.0
C5,05h,00367-03059.roi,0.0
C5,05h,00368-03216.roi,0.0
C5,05h,00369-03301.roi,624.0
C5,05h,00370-03670.roi,399.0
C5,05h,00371-03364.roi,975.0
C5,05h,00372-03196.roi,0.0
C5,05h,00373-03190.roi,0.0
C5,05h,00374-03151.roi,0.0
C5,05h,00375-03610.roi,13149.0
C5,05h,00376-03240.roi,116.0
C5,05h,00377-03190.roi,0.0
C5,05h,00378-03186.roi,0.0
C5,05h,00379-03300.roi,0.0
C5,05h,00380-03897.roi,29832.0
C5,05h,00381-03290.roi,0.0
C5,05h,00382-03749.roi,12832.0
C5,05h,00383-03224.roi,0.0
C5,05h,00384-03228.roi,0.0
C5,05h,00385-03932.roi,24634.0
C5,05h,00386-03259.roi,0.0
C5,05h,00387-03289.roi,0.0
C5,05h,00388-03324.roi,0.0
C5,05h,00389-03297.roi,0.0
C5,05h,00390-03313.roi,0.0
C5,05h,00391-03359.roi,0.0
C5,05h,00392-03322.roi,0.0
C5,05h,00393-03345.roi,0.0
C5,05h,00394-03317.roi,0.0
C5,05h,00395-03424.roi,208.0
C5,05h,00396-03322.roi,0.0
C5,05h,00397-03437.roi,0.0
C5,05h,00398-03351.roi,0.0
C5,05h,00399-03458.roi,171.0
C5,05h,00400-03396.roi,91.0
C5,05h,00401-03375.roi,0.0
C5,05h,00402-03391.roi,0.0
C5,05h,00403-03379.roi,0.0
C5,05h,00404-03399.roi,0.0
C5,05h,00405-03435.roi,0.0
C5,05h,00406-03464.roi,222.0
C5,05h,00407-03372.roi,0.0
C5,05h,00408-03434.roi,0.0
C5,05h,00409-03436.roi,0.0
C5,05h,00410-03573.roi,100.0
C5,05h,00411-03730.roi,2086.0
C5,05h,00412-03486.roi,0.0
C5,05h,00413-03517.roi,0.0
C5,05h,00414-03519.roi,0.0
C5,05h,00415-03543.roi,115.0
C5,05h,00416-03542.roi,0.0
C5,05h,00417-03531.roi,0.0
C5,05h,00418-03491.roi,0.0
C5,05h,00419-03912.roi,3585.0
C5,05h,00420-03545.roi,0.0
C5,05h,00421-03894.roi,4476.0
C5,05h,00422-03520.roi,0.0
C5,05h,00423-03635.roi,0.0
C5,05h,00424-03562.roi,0.0
C5,05h,00425-04145.roi,8560.0
C5,05h,00426-03568.roi,0.0
C5,05h,00427-03715.roi,332.0
C5,05h,00428-03792.roi,0.0
C5,05h,00429-03738.roi,489.0
C5,05h,00430-03695.roi,0.0
C5,05h,00431-03739.roi,283.0
C5,05h,00432-03810.roi,0.0
C5,05h,00433-03760.roi,0.0
C5,05h,00434-04674.roi,49458.0
C5,05h,00435-03782.roi,230.0
C5,05h,00436-03765.roi,0.0
C5,05h,00437-03766.roi,0.0
C5,05h,00438-04348.roi,25440.0
C5,05h,00439-03760.roi,0.0
C5,05h,00440-03744.roi,0.0
C5,05h,00441-03811.roi,0.0
C5,05h,00442-03747.roi,0.0
C5,05h,00443-04245.roi,10247.0
C5,05h,00444-03862.roi,114.0
C5,05h,00445-03796.roi,0.0
C5,05h,00446-03937.roi,0.0
C5,05h,00447-03879.roi,0.0
C5,05h,00448-03883.roi,117.0
C5,05h,00449-03934.roi,202.0
C5,05h,00450-03860.roi,0.0
C5,05h,00451-03944.roi,0.0
C5,05h,00452-03877.roi,0.0
C5,05h,00453-03911.roi,0.0
C5,05h,00454-03892.roi,0.0
C5,05h,00455-03911.roi,0.0
C5,05h,00456-03910.roi,0.0
C5,05h,00457-03899.roi,0.0
C5,05h,00458-03990.roi,0.0
C5,05h,00459-04406.roi,16058.0
C5,05h,00460-04013.roi,0.0
C5,05h,00461-03975.roi,0.0
C5,05h,00462-03980.roi,0.0
C5,05h,00463-04417.roi,0.0
C5,05h,00464-04001.roi,0.0
C5,05h,00465-03996.roi,0.0
C5,05h,00466-04049.roi,148.0
C5,05h,00467-04052.roi,0.0
C5,05h,00468-04094.roi,0.0
C5,05h,00469-04125.roi,0.0
C5,05h,00470-04707.roi,0.0
C5,05h,00471-04083.roi,0.0
C5,05h,00472-04077.roi,0.0
C5,05h,00473-04266.roi,270.0
C5,05h,00474-04096.roi,0.0
C5,05h,00475-04144.roi,0.0
C5,05h,00476-04116.roi,0.0
C5,05h,00477-04249.roi,351.0
C5,05h,00478-04187.roi,0.0
C5,05h,00479-04176.roi,0.0
C5,05h,00480-04304.roi,58.0
C5,05h,00481-04197.roi,0.0
C5,05h,00482-04148.roi,0.0
C5,05h,00483-04151.roi,0.0
C5,05h,00484-04351.roi,445.0
C5,05h,00485-04533.roi,3508.0
C5,05h,00486-04357.roi,420.0
C5,05h,00487-04213.roi,0.0
C5,05h,00488-04204.roi,0.0
C5,05h,00489-04372.roi,844.0
C5,05h,00490-04507.roi,1983.0
C5,05h,00491-04810.roi,8479.0
C5,05h,00492-04254.roi,0.0
C5,05h,00493-04319.roi,0.0
C5,05h,00494-04277.roi,0.0
C5,05h,00495-04390.roi,0.0
C5,05h,00496-04758.roi,0.0
C5,05h,00497-04304.roi,0.0
C5,05h,00498-04341.roi,0.0
C5,05h,00499-04906.roi,18106.0
C5,05h,00500-04331.roi,0.0
C5,05h,00501-04393.roi,0.0
C5,05h,00502-04426.roi,0.0
C5,05h,00503-04362.roi,0.0
C5,05h,00504-04438.roi,0.0
C5,05h,00505-04421.roi,0.0
C5,05h,00506-04364.roi,0.0
C5,05h,00507-04375.roi,0.0
C5,05h,00508-04367.roi,0.0
C5,05h,00509-04520.roi,248.0
C5,05h,00510-04390.roi,0.0
C5,05h,00511-04416.roi,0.0
C5,05h,00512-04386.roi,0.0
C5,05h,00513-04410.roi,0.0
C5,05h,00514-04393.roi,0.0
C5,05h,00515-04449.roi,0.0
C5,05h,00516-04427.roi,0.0
C5,05h,00517-04965.roi,5874.0
C5,05h,00518-04468.roi,0.0
C5,05h,00519-04886.roi,12115.0
C5,05h,00520-04461.roi,0.0
C5,05h,00521-04467.roi,0.0
C5,05h,00522-04712.roi,834.0
C5,05h,00523-04494.roi,0.0
C5,05h,00524-04499.roi,0.0
C5,05h,00525-04609.roi,0.0
C5,05h,00526-04513.roi,0.0
C5,05h,00527-04604.roi,0.0
C5,05h,00528-04513.roi,0.0
C5,05h,00529-04594.roi,0.0
C5,05h,00530-04545.roi,0.0
C5,05h,00531-04557.roi,0.0
C5,05h,00532-04620.roi,0.0
C5,05h,00533-04588.roi,0.0
C5,05h,00534-04629.roi,0.0
C5,05h,00535-04625.roi,0.0
C5,05h,00536-04657.roi,0.0
C5,05h,00537-04633.roi,0.0
C5,05h,00538-04672.roi,0.0
C5,05h,00539-04665.roi,0.0
C5,05h,00540-04674.roi,0.0
C5,05h,00541-04652.roi,0.0
C5,05h,00542-04775.roi,0.0
C5,05h,00543-04691.roi,0.0
C5,05h,00544-04695.roi,0.0
C5,05h,00545-04712.roi,0.0
C5,05h,00546-04715.roi,0.0
C5,05h,00547-04694.roi,0.0
C5,05h,00548-04709.roi,0.0
C5,05h,00549-04703.roi,0.0
C5,05h,00550-04777.roi,109.0
C5,05h,00551-05124.roi,3047.0
C5,05h,00552-04777.roi,0.0
C5,05h,00553-04728.roi,0.0
C5,05h,00554-04759.roi,0.0
C5,05h,00555-04750.roi,0.0
C5,05h,00556-04850.roi,248.0
C5,05h,00557-05039.roi,3335.0
C5,05h,00558-04840.roi,0.0
C5,05h,00559-04826.roi,140.0
C5,05h,00560-05341.roi,0.0
C5,05h,00561-04909.roi,0.0
C5,05h,00562-04809.roi,0.0
C5,05h,00563-04808.roi,0.0
C5,05h,00564-04812.roi,0.0
C5,05h,00565-04807.roi,0.0
C5,05h,00566-04815.roi,0.0
C5,05h,00567-04813.roi,0.0
C5,05h,00568-04852.roi,0.0
C5,05h,00569-05296.roi,3211.0
C5,05h,00570-05059.roi,957.0
C5,05h,00571-04907.roi,0.0
C5,05h,00572-04891.roi,0.0
C5,05h,00573-04864.roi,0.0
C5,05h,00574-04963.roi,0.0
C5,05h,00575-04870.roi,0.0
C5,05h,00576-05356.roi,12286.0
C5,05h,00577-05008.roi,325.0
C5,05h,00578-04892.roi,0.0
C5,05h,00579-04941.roi,132.0
C5,05h,00580-05038.roi,0.0
C5,05h,00581-04898.roi,43.0
C5,05h,00582-04900.roi,0.0
C5,05h,00583-04961.roi,0.0
C5,05h,00584-04914.roi,0.0
C5,05h,00585-04939.roi,0.0
C5,05h,00586-04916.roi,0.0
C5,05h,00587-04997.roi,112.0
C5,05h,00588-04985.roi,0.0
C5,05h,00589-04965.roi,0.0
C5,05h,00590-05064.roi,451.0
C5,05h,00591-04966.roi,0.0
C5,05h,00592-04991.roi,0.0
C5,05h,00593-05033.roi,57.0
C5,05h,00594-04990.roi,0.0
C5,05h,00595-05093.roi,435.0
C5,05h,00596-04999.roi,0.0
C5,05h,00597-05373.roi,4877.0
C5,05h,00598-05070.roi,0.0
C5,05h,00599-05069.roi,0.0
C5,05h,00600-05054.roi,0.0
C5,05h,00601-05056.roi,0.0
C5,05h,00602-05111.roi,82.0
C5,05h,00603-05161.roi,0.0
C5,05h,00604-05077.roi,0.0
C5,05h,00605-05124.roi,102.0
C5,05h,00606-05092.roi,0.0
C5,05h,00607-05088.roi,0.0
C5,05h,00608-05101.roi,0.0
C5,05h,00609-05083.roi,0.0
C5,05h,00610-05120.roi,0.0
C5,05h,00611-05228.roi,176.0
C5,05h,00612-05235.roi,385.0
C5,05h,00613-05126.roi,0.0
C5,05h,00614-05197.roi,166.0
C5,05h,00615-05170.roi,0.0
C5,05h,00616-05693.roi,8762.0
C5,05h,00617-05559.roi,8459.0
C5,05h,00618-06057.roi,33150.0
C5,05h,00619-05150.roi,0.0
C5,05h,00620-05174.roi,0.0
C5,05h,00621-05142.roi,0.0
C5,05h,00622-05141.roi,0.0
C5,05h,00623-05199.roi,0.0
C5,05h,00624-05305.roi,0.0
C5,05h,00625-05159.roi,0.0
C5,05h,00626-05242.roi,31.0
C5,05h,00627-05195.roi,0.0
C5,05h,00628-05235.roi,0.0
C5,05h,00629-05207.roi,0.0
C5,05h,00630-05790.roi,16954.0
C5,05h,00631-05299.roi,0.0
C5,05h,00632-05213.roi,0.0
C5,05h,00633-05315.roi,231.0
C5,05h,00634-05861.roi,20890.0
C5,05h,00635-05376.roi,221.0
C5,05h,00636-05289.roi,0.0
C5,05h,00637-05279.roi,0.0
C5,05h,00638-05310.roi,0.0
C5,05h,00639-05284.roi,0.0
C5,05h,00640-05430.roi,13.0
C5,05h,00641-05433.roi,0.0
C5,05h,00642-05462.roi,0.0
C5,05h,00643-05326.roi,0.0
C5,05h,00644-05306.roi,0.0
C5,05h,00645-06200.roi,44233.0
C5,05h,00646-05364.roi,0.0
C5,05h,00647-05328.roi,0.0
C5,05h,00648-05466.roi,327.0
C5,05h,00649-05401.roi,0.0
C5,05h,00650-05353.roi,0.0
C5,05h,00651-05375.roi,0.0
C5,05h,00652-05372.roi,0.0
C5,05h,00653-05389.roi,0.0
C5,05h,00654-05715.roi,0.0
C5,05h,00655-05417.roi,0.0
C5,05h,00656-05445.roi,0.0
C5,05h,00657-05406.roi,0.0
C5,05h,00658-05503.roi,0.0
C5,05h,00659-05420.roi,0.0
C5,05h,00660-05974.roi,19364.0
C5,05h,00661-05486.roi,0.0
C5,05h,00662-05400.roi,0.0
C5,05h,00663-05467.roi,0.0
C5,05h,00664-05409.roi,0.0
C5,05h,00665-05417.roi,0.0
C5,05h,00666-05428.roi,0.0
C5,05h,00667-05512.roi,0.0
C5,05h,00668-05514.roi,0.0
C5,05h,00669-05448.roi,0.0
C5,05h,00670-05621.roi,622.0
C5,05h,00671-05541.roi,0.0
C5,05h,00672-05495.roi,0.0
C5,05h,00673-05548.roi,0.0
C5,05h,00674-05579.roi,117.0
C5,05h,00675-05609.roi,166.0
C5,05h,00676-05523.roi,0.0
C5,05h,00677-05543.roi,0.0
C5,05h,00678-05531.roi,0.0
C5,05h,00679-05604.roi,0.0
C5,05h,00680-05524.roi,0.0
C5,05h,00681-05525.roi,0.0
C5,05h,00682-05532.roi,0.0
C5,05h,00683-05651.roi,248.0
C5,05h,00684-05569.roi,0.0
C5,05h,00685-05637.roi,0.0
C5,05h,00686-05858.roi,15.0
C5,05h,00687-05934.roi,0.0
C5,05h,00688-05595.roi,0.0
C5,05h,00689-05641.roi,0.0
C5,05h,00690-05954.roi,450.0
C5,05h,00691-05583.roi,0.0
C5,05h,00692-05633.roi,0.0
C5,05h,00693-06090.roi,10431.0
C5,05h,00694-05954.roi,7042.0
C5,05h,00695-05621.roi,0.0
C5,05h,00696-05622.roi,0.0
C5,05h,00697-05643.roi,0.0
C5,05h,00698-05674.roi,0.0
C5,05h,00699-05692.roi,15.0
C5,05h,00700-05690.roi,0.0
C5,05h,00701-05716.roi,0.0
C5,05h,00702-05712.roi,0.0
C5,05h,00703-06119.roi,6102.0
C5,05h,00704-05750.roi,0.0
C5,05h,00705-05686.roi,0.0
C5,05h,00706-05683.roi,0.0
C5,05h,00707-05759.roi,0.0
C5,05h,00708-05783.roi,383.0
C5,05h,00709-05696.roi,0.0
C5,05h,00710-05806.roi,93.0
C5,05h,00711-05804.roi,0.0
C5,05h,00712-05763.roi,0.0
C5,05h,00713-05764.roi,103.0
C5,05h,00714-06457.roi,40604.0
C5,05h,00715-05817.roi,0.0
C5,05h,00716-05822.roi,0.0
C5,05h,00717-05779.roi,0.0
C5,05h,00718-05880.roi,191.0
C5,05h,00719-05829.roi,0.0
C5,05h,00720-05795.roi,0.0
C5,05h,00721-06024.roi,0.0
C5,05h,00722-05833.roi,0.0
C5,05h,00723-05797.roi,0.0
C5,05h,00724-05808.roi,0.0
C5,05h,00725-05874.roi,0.0
C5,05h,00726-05907.roi,0.0
C5,05h,00727-05841.roi,0.0
C5,05h,00728-05986.roi,20.0
C5,05h,00729-05942.roi,205.0
C5,05h,00730-05860.roi,0.0
C5,05h,00731-06003.roi,159.0
C5,05h,00732-05998.roi,149.0
C5,05h,00733-05902.roi,0.0
C5,05h,00734-06003.roi,348.0
C5,05h,00735-05878.roi,0.0
C5,05h,00736-05962.roi,0.0
C5,05h,00737-06017.roi,0.0
C5,05h,00738-05938.roi,31.0
C5,05h,00739-05940.roi,0.0
C5,05h,00740-06000.roi,0.0
C5,05h,00741-05999.roi,0.0
C5,05h,00742-06002.roi,0.0
C5,05h,00743-05987.roi,0.0
C5,05h,00744-06034.roi,0.0
C5,05h,00745-06015.roi,0.0
C5,05h,00746-06053.roi,0.0
C5,05h,00747-06114.roi,0.0
C5,05h,00748-06111.roi,0.0
C5,05h,00749-06148.roi,208.0
C5,05h,00750-06354.roi,1949.0
C5,05h,00751-06210.roi,0.0
C5,05h,00752-06275.roi,395.0
C5,05h,00753-06177.roi,0.0
C5,05h,00754-06237.roi,0.0
C5,05h,00755-06364.roi,6.0
C5,05h,00756-06175.roi,0.0
C5,05h,00757-06195.roi,0.0
C5,05h,00758-06155.roi,0.0
C5,05h,00759-06243.roi,0.0
C5,05h,00760-06190.roi,0.0
C5,05h,00761-06206.roi,0.0
C5,05h,00762-07401.roi,87655.0
C5,05h,00763-06292.roi,0.0
C5,05h,00764-06436.roi,0.0
C5,05h,00765-06472.roi,1855.0
C5,05h,00766-06340.roi,85.0
C5,05h,00767-06213.roi,0.0
C5,05h,00768-06280.roi,0.0
C5,05h,00769-06246.roi,0.0
C5,05h,00770-06800.roi,0.0
C5,05h,00771-06684.roi,519.0
C5,05h,00772-06450.roi,0.0
C5,05h,00773-06274.roi,0.0
C5,05h,00774-06338.roi,0.0
C5,05h,00775-06429.roi,0.0
C5,05h,00776-06294.roi,0.0
C5,05h,00777-06336.roi,0.0
C5,05h,00778-06325.roi,0.0
C5,05h,00779-06381.roi,0.0
C5,05h,00780-06365.roi,0.0
C5,05h,00781-06374.roi,0.0
C5,05h,00782-06359.roi,0.0
C5,05h,00783-06335.roi,0.0
C5,05h,00784-06523.roi,0.0
C5,05h,00785-06346.roi,0.0
C5,05h,00786-06462.roi,146.0
C5,05h,00787-06440.roi,0.0
C5,05h,00788-06366.roi,0.0
C5,05h,00789-06364.roi,0.0
C5,05h,00790-06469.roi,0.0
C5,05h,00791-06378.roi,0.0
C5,05h,00792-06443.roi,0.0
C5,05h,00793-06411.roi,0.0
C5,05h,00794-06459.roi,0.0
C5,05h,00795-06483.roi,0.0
C5,05h,00796-06438.roi,0.0
C5,05h,00797-06412.roi,0.0
C5,05h,00798-06412.roi,0.0
C5,05h,00799-07139.roi,36666.0
C5,05h,00800-06431.roi,37.0
C5,05h,00801-06428.roi,0.0
C5,05h,00802-06544.roi,236.0
C5,05h,00803-06562.roi,0.0
C5,05h,00804-06510.roi,0.0
C5,05h,00805-06571.roi,322.0
C5,05h,00806-07143.roi,26871.0
C5,05h,00807-06621.roi,0.0
C5,05h,00808-06490.roi,0.0
C5,05h,00809-06532.roi,0.0
C5,05h,00810-06557.roi,0.0
C5,05h,00811-06532.roi,0.0
C5,05h,00812-06546.roi,0.0
C5,05h,00813-06621.roi,0.0
C5,05h,00814-06778.roi,77.0
C5,05h,00815-06640.roi,0.0
C5,05h,00816-06592.roi,0.0
C5,05h,00817-06573.roi,0.0
C5,05h,00818-06573.roi,0.0
C5,05h,00819-06631.roi,0.0
C5,05h,00820-06734.roi,484.0
C5,05h,00821-06661.roi,0.0
C5,05h,00822-06699.roi,0.0
C5,05h,00823-06713.roi,0.0
C5,05h,00824-06605.roi,0.0
C5,05h,00825-06628.roi,0.0
C5,05h,00826-06620.roi,0.0
C5,05h,00827-06728.roi,352.0
C5,05h,00828-06638.roi,0.0
C5,05h,00829-06685.roi,0.0
C5,05h,00830-06673.roi,0.0
C5,05h,00831-07011.roi,0.0
C5,05h,00832-06705.roi,0.0
C5,05h,00833-07167.roi,89.0
C5,05h,00834-06735.roi,0.0
C5,05h,00835-06840.roi,0.0
C5,05h,00836-06687.roi,0.0
C5,05h,00837-06687.roi,0.0
C5,05h,00838-06798.roi,308.0
C5,05h,00839-06737.roi,0.0
C5,05h,00840-06741.roi,0.0
C5,05h,00841-06746.roi,0.0
C5,05h,00842-07268.roi,19069.0
C5,05h,00843-06773.roi,0.0
C5,05h,00844-07080.roi,1702.0
C5,05h,00845-06937.roi,636.0
C5,05h,00846-06797.roi,0.0
C5,05h,00847-06827.roi,0.0
C5,05h,00848-06748.roi,0.0
C5,05h,00849-07211.roi,13111.0
C5,05h,00850-06832.roi,133.0
C5,05h,00851-06841.roi,120.0
C5,05h,00852-06891.roi,0.0
C5,05h,00853-06808.roi,0.0
C5,05h,00854-06796.roi,0.0
C5,05h,00855-06895.roi,0.0
C5,05h,00856-06816.roi,0.0
C5,05h,00857-06988.roi,413.0
C5,05h,00858-06806.roi,0.0
C5,05h,00859-06829.roi,0.0
C5,05h,00860-06886.roi,0.0
C5,05h,00861-06866.roi,0.0
C5,05h,00862-06883.roi,0.0
C5,05h,00863-06856.roi,0.0
C5,05h,00864-06888.roi,0.0
C5,05h,00865-06943.roi,0.0
C5,05h,00866-06863.roi,0.0
C5,05h,00867-06871.roi,0.0
C5,05h,00868-06960.roi,0.0
C5,05h,00869-07070.roi,1016.0
C5,05h,00870-06911.roi,0.0
C5,05h,00871-06954.roi,0.0
C5,05h,00872-06894.roi,0.0
C5,05h,00873-06888.roi,0.0
C5,05h,00874-06917.roi,0.0
C5,05h,00875-06989.roi,0.0
C5,05h,00876-07054.roi,0.0
C5,05h,00877-07372.roi,20652.0
C5,05h,00878-07130.roi,567.0
C5,05h,00879-07003.roi,0.0
C5,05h,00880-07555.roi,24326.0
C5,05h,00881-07049.roi,0.0
C5,05h,00882-07083.roi,0.0
C5,05h,00883-07010.roi,0.0
C5,05h,00884-06997.roi,0.0
C5,05h,00885-07002.roi,0.0
C5,05h,00886-07062.roi,0.0
C5,05h,00887-07003.roi,0.0
C5,05h,00888-07042.roi,0.0
C5,05h,00889-07136.roi,0.0
C5,05h,00890-07048.roi,0.0
C5,05h,00891-07098.roi,0.0
C5,05h,00892-07059.roi,0.0
C5,05h,00893-07064.roi,0.0
C5,05h,00894-07146.roi,0.0
C5,05h,00895-07090.roi,134.0
C5,05h,00896-07146.roi,0.0
C5,05h,00897-07148.roi,0.0
C5,05h,00898-07249.roi,230.0
C5,05h,00899-07954.roi,40002.0
C5,05h,00900-07139.roi,0.0
C5,05h,00901-07150.roi,0.0
C5,05h,00902-07317.roi,578.0
C5,05h,00903-07171.roi,0.0
C5,05h,00904-07162.roi,0.0
C5,05h,00905-07151.roi,0.0
C5,05h,00906-07170.roi,0.0
C5,05h,00907-07588.roi,14075.0
C5,05h,00908-07199.roi,0.0
C5,05h,00909-07216.roi,0.0
C5,05h,00910-07226.roi,0.0
C5,05h,00911-07216.roi,0.0
C5,05h,00912-07310.roi,0.0
C5,05h,00913-07272.roi,0.0
C5,05h,00914-07300.roi,0.0
C5,05h,00915-07286.roi,0.0
C5,05h,00916-07281.roi,0.0
C5,05h,00917-07549.roi,0.0
C5,05h,00918-07274.roi,0.0
C5,05h,00919-07331.roi,0.0
C5,05h,00920-07368.roi,0.0
C5,05h,00921-07469.roi,390.0
C5,05h,00922-07423.roi,0.0
C5,05h,00923-07366.roi,0.0
C5,05h,00924-07494.roi,0.0
C5,05h,00925-07436.roi,0.0
C5,05h,00926-07391.roi,0.0
C5,05h,00927-07378.roi,0.0
C5,05h,00928-07851.roi,10658.0
C5,05h,00929-07475.roi,0.0
C5,05h,00930-07408.roi,0.0
C5,05h,00931-07441.roi,0.0
C5,05h,00932-07443.roi,0.0
C5,05h,00933-07467.roi,0.0
C5,05h,00934-07502.roi,0.0
C5,05h,00935-07486.roi,80.0
C5,05h,00936-07522.roi,0.0
C5,05h,00937-07503.roi,0.0
C5,05h,00938-07726.roi,2926.0
C5,05h,00939-07513.roi,0.0
C5,05h,00940-07486.roi,0.0
C5,05h,00941-08100.roi,0.0
C5,05h,00942-07597.roi,0.0
C5,05h,00943-07574.roi,121.0
C5,05h,00944-07557.roi,0.0
C5,05h,00945-07576.roi,0.0
C5,05h,00946-07740.roi,718.0
C5,05h,00947-07599.roi,0.0
C5,05h,00948-07652.roi,0.0
C5,05h,00949-07685.roi,0.0
C5,05h,00950-07634.roi,0.0
C5,05h,00951-07686.roi,0.0
C5,05h,00952-07617.roi,0.0
C5,05h,00953-07638.roi,0.0
C5,05h,00954-07667.roi,0.0
C5,05h,00955-07667.roi,0.0
C5,05h,00956-07725.roi,0.0
C5,05h,00957-07804.roi,28.0
C5,05h,00958-07702.roi,0.0
C5,05h,00959-07799.roi,0.0
C5,05h,00960-07778.roi,0.0
C5,05h,00961-07733.roi,0.0
C5,05h,00962-07745.roi,0.0
C5,05h,00963-07719.roi,0.0
C5,05h,00964-07781.roi,0.0
C5,05h,00965-07828.roi,0.0
C5,05h,00966-07880.roi,355.0
C5,05h,00967-07822.roi,0.0
C5,05h,00968-07841.roi,0.0
C5,05h,00969-07834.roi,0.0
C5,05h,00970-07820.roi,0.0
C5,05h,00971-07905.roi,24.0
C5,05h,00972-07870.roi,0.0
C5,05h,00973-08251.roi,4189.0
C5,05h,00974-07923.roi,152.0
C5,05h,00975-07851.roi,0.0
C5,05h,00976-08009.roi,697.0
C5,05h,00977-07960.roi,0.0
C5,05h,00978-08746.roi,27559.0
C5,05h,00979-07924.roi,0.0
C5,05h,00980-07915.roi,0.0
C5,05h,00981-07907.roi,0.0
C5,05h,00982-07894.roi,0.0
C5,05h,00983-08392.roi,8697.0
C5,05h,00984-07952.roi,0.0
C5,05h,00985-08030.roi,0.0
