Chip,Hour,Droplet,Bacteria Count
C4,00h,00141-00785.roi,0.0
C4,00h,00142-00775.roi,0.0
C4,00h,00143-00774.roi,0.0
C4,00h,00144-00823.roi,0.0
C4,00h,00145-00914.roi,98.0
C4,00h,00146-00852.roi,73.0
C4,00h,00147-00840.roi,0.0
C4,00h,00148-00802.roi,0.0
C4,00h,00149-00813.roi,0.0
C4,00h,00150-00881.roi,65.0
C4,00h,00151-00876.roi,0.0
C4,00h,00152-01343.roi,2381.0
C4,00h,00153-00863.roi,0.0
C4,00h,00154-00833.roi,0.0
C4,00h,00155-00871.roi,0.0
C4,00h,00156-00837.roi,0.0
C4,00h,00157-00846.roi,0.0
C4,00h,00158-00970.roi,23.0
C4,00h,00159-01060.roi,254.0
C4,00h,00160-01051.roi,66.0
C4,00h,00161-00941.roi,31.0
C4,00h,00162-00915.roi,0.0
C4,00h,00163-00885.roi,0.0
C4,00h,00164-01087.roi,5.0
C4,00h,00165-00951.roi,0.0
C4,00h,00166-00919.roi,0.0
C4,00h,00167-01218.roi,44.0
C4,00h,00168-00990.roi,0.0
C4,00h,00169-00925.roi,0.0
C4,00h,00170-00959.roi,0.0
C4,00h,00171-01041.roi,0.0
C4,00h,00172-01341.roi,1212.0
C4,00h,00173-00972.roi,0.0
C4,00h,00174-01185.roi,134.0
C4,00h,00175-00954.roi,0.0
C4,00h,00176-00940.roi,0.0
C4,00h,00177-00961.roi,0.0
C4,00h,00178-00978.roi,0.0
C4,00h,00179-01117.roi,39.0
C4,00h,00180-01042.roi,0.0
C4,00h,00181-01071.roi,24.0
C4,00h,00182-01090.roi,0.0
C4,00h,00183-01218.roi,0.0
C4,00h,00184-01017.roi,34.0
C4,00h,00185-01010.roi,0.0
C4,00h,00186-01004.roi,0.0
C4,00h,00187-00991.roi,0.0
C4,00h,00188-01383.roi,1754.0
C4,00h,00189-01071.roi,43.0
C4,00h,00190-01022.roi,0.0
C4,00h,00191-01078.roi,0.0
C4,00h,00192-01107.roi,0.0
C4,00h,00193-01279.roi,111.0
C4,00h,00194-01070.roi,0.0
C4,00h,00195-01110.roi,0.0
C4,00h,00196-01105.roi,0.0
C4,00h,00197-01108.roi,0.0
C4,00h,00198-01309.roi,212.0
C4,00h,00199-01114.roi,0.0
C4,00h,00200-01188.roi,0.0
C4,00h,00201-01580.roi,545.0
C4,00h,00202-01139.roi,28.0
C4,00h,00203-01233.roi,0.0
C4,00h,00204-01166.roi,0.0
C4,00h,00205-01808.roi,5644.0
C4,00h,00206-01209.roi,0.0
C4,00h,00207-01254.roi,0.0
C4,00h,00208-01226.roi,37.0
C4,00h,00209-01177.roi,0.0
C4,00h,00210-01314.roi,42.0
C4,00h,00211-01472.roi,425.0
C4,00h,00212-01237.roi,0.0
C4,00h,00213-01259.roi,0.0
C4,00h,00214-01232.roi,0.0
C4,00h,00215-01284.roi,37.0
C4,00h,00216-01248.roi,0.0
C4,00h,00217-01333.roi,0.0
C4,00h,00218-01303.roi,0.0
C4,00h,00219-01408.roi,55.0
C4,00h,00220-01272.roi,0.0
C4,00h,00221-01512.roi,115.0
C4,00h,00222-01398.roi,87.0
C4,00h,00223-01293.roi,0.0
C4,00h,00224-01304.roi,0.0
C4,00h,00225-01325.roi,0.0
C4,00h,00226-01402.roi,0.0
C4,00h,00227-01324.roi,0.0
C4,00h,00228-01619.roi,0.0
C4,00h,00229-01385.roi,29.0
C4,00h,00230-01358.roi,0.0
C4,00h,00231-01544.roi,241.0
C4,00h,00232-01415.roi,63.0
C4,00h,00233-01643.roi,716.0
C4,00h,00234-01378.roi,22.0
C4,00h,00235-01728.roi,599.0
C4,00h,00236-01379.roi,0.0
C4,00h,00237-01466.roi,85.0
C4,00h,00238-01409.roi,0.0
C4,00h,00239-01514.roi,0.0
C4,00h,00240-01458.roi,0.0
C4,00h,00241-01473.roi,0.0
C4,00h,00242-01571.roi,0.0
C4,00h,00243-01446.roi,0.0
C4,00h,00244-01483.roi,0.0
C4,00h,00245-01484.roi,26.0
C4,00h,00246-01514.roi,0.0
C4,00h,00247-01519.roi,0.0
C4,00h,00248-01479.roi,0.0
C4,00h,00249-01498.roi,0.0
C4,00h,00250-01894.roi,645.0
C4,00h,00251-01626.roi,46.0
C4,00h,00252-01660.roi,198.0
C4,00h,00253-01558.roi,0.0
C4,00h,00254-01942.roi,1611.0
C4,00h,00255-01691.roi,120.0
C4,00h,00256-01597.roi,0.0
C4,00h,00257-01542.roi,0.0
C4,00h,00258-01604.roi,0.0
C4,00h,00259-01585.roi,0.0
C4,00h,00260-01601.roi,0.0
C4,00h,00261-01594.roi,0.0
C4,00h,00262-01607.roi,0.0
C4,00h,00263-01589.roi,0.0
C4,00h,00264-01583.roi,0.0
C4,00h,00265-01650.roi,0.0
C4,00h,00266-01619.roi,0.0
C4,00h,00267-01618.roi,0.0
C4,00h,00268-01627.roi,0.0
C4,00h,00269-01648.roi,5.0
C4,00h,00270-01999.roi,1198.0
C4,00h,00271-01691.roi,0.0
C4,00h,00272-01641.roi,0.0
C4,00h,00273-01677.roi,0.0
C4,00h,00274-01691.roi,0.0
C4,00h,00275-01751.roi,0.0
C4,00h,00276-01668.roi,0.0
C4,00h,00277-01656.roi,0.0
C4,00h,00278-01784.roi,49.0
C4,00h,00279-01714.roi,0.0
C4,00h,00280-01678.roi,0.0
C4,00h,00281-01729.roi,0.0
C4,00h,00282-01718.roi,0.0
C4,00h,00283-01682.roi,0.0
C4,00h,00284-01796.roi,0.0
C4,00h,00285-01836.roi,0.0
C4,00h,00286-01872.roi,11.0
C4,00h,00287-01965.roi,443.0
C4,00h,00288-02138.roi,113.0
C4,00h,00289-01829.roi,47.0
C4,00h,00290-01813.roi,0.0
C4,00h,00291-01853.roi,0.0
C4,00h,00292-01778.roi,0.0
C4,00h,00293-01779.roi,31.0
C4,00h,00294-01822.roi,0.0
C4,00h,00295-01788.roi,0.0
C4,00h,00296-01879.roi,0.0
C4,00h,00297-02006.roi,143.0
C4,00h,00298-02092.roi,842.0
C4,00h,00299-02107.roi,706.0
C4,00h,00300-01860.roi,0.0
C4,00h,00301-02177.roi,584.0
C4,00h,00302-01855.roi,0.0
C4,00h,00303-02031.roi,145.0
C4,00h,00304-01863.roi,0.0
C4,00h,00305-01922.roi,43.0
C4,00h,00306-01854.roi,0.0
C4,00h,00307-01874.roi,0.0
C4,00h,00308-01853.roi,0.0
C4,00h,00309-01908.roi,0.0
C4,00h,00310-01967.roi,0.0
C4,00h,00311-01927.roi,0.0
C4,00h,00312-01922.roi,0.0
C4,00h,00313-02347.roi,47.0
C4,00h,00314-01878.roi,0.0
C4,00h,00315-01884.roi,0.0
C4,00h,00316-01947.roi,0.0
C4,00h,00317-02061.roi,99.0
C4,00h,00318-01921.roi,0.0
C4,00h,00319-01932.roi,0.0
C4,00h,00320-02021.roi,50.0
C4,00h,00321-02016.roi,0.0
C4,00h,00322-01979.roi,0.0
C4,00h,00323-01949.roi,0.0
C4,00h,00324-01992.roi,44.0
C4,00h,00325-01984.roi,28.0
C4,00h,00326-02029.roi,0.0
C4,00h,00327-01952.roi,0.0
C4,00h,00328-01979.roi,0.0
C4,00h,00329-02002.roi,0.0
C4,00h,00330-02128.roi,0.0
C4,00h,00331-02100.roi,166.0
C4,00h,00332-01995.roi,0.0
C4,00h,00333-02035.roi,0.0
C4,00h,00334-02062.roi,0.0
C4,00h,00335-02100.roi,29.0
C4,00h,00336-02005.roi,0.0
C4,00h,00337-02013.roi,0.0
C4,00h,00338-02011.roi,0.0
C4,00h,00339-02018.roi,0.0
C4,00h,00340-02024.roi,0.0
C4,00h,00341-02057.roi,0.0
C4,00h,00342-02125.roi,0.0
C4,00h,00343-02152.roi,0.0
C4,00h,00344-02165.roi,0.0
C4,00h,00345-02099.roi,0.0
C4,00h,00346-02133.roi,0.0
C4,00h,00347-02132.roi,0.0
C4,00h,00348-02115.roi,0.0
C4,00h,00349-02108.roi,0.0
C4,00h,00350-02217.roi,0.0
C4,00h,00351-02129.roi,0.0
C4,00h,00352-02143.roi,0.0
C4,00h,00353-02509.roi,817.0
C4,00h,00354-02258.roi,44.0
C4,00h,00355-02284.roi,154.0
C4,00h,00356-02173.roi,0.0
C4,00h,00357-02170.roi,0.0
C4,00h,00358-02215.roi,0.0
C4,00h,00359-02288.roi,0.0
C4,00h,00360-02204.roi,92.0
C4,00h,00361-02239.roi,0.0
C4,00h,00362-02277.roi,0.0
C4,00h,00363-02230.roi,0.0
C4,00h,00364-02333.roi,31.0
C4,00h,00365-02200.roi,0.0
C4,00h,00366-02267.roi,0.0
C4,00h,00367-02209.roi,0.0
C4,00h,00368-02722.roi,1879.0
C4,00h,00369-02216.roi,0.0
C4,00h,00370-02568.roi,494.0
C4,00h,00371-02299.roi,0.0
C4,00h,00372-02269.roi,0.0
C4,00h,00373-02704.roi,1158.0
C4,00h,00374-02273.roi,0.0
C4,00h,00375-02416.roi,0.0
C4,00h,00376-02264.roi,0.0
C4,00h,00377-02284.roi,0.0
C4,00h,00378-02285.roi,0.0
C4,00h,00379-02355.roi,0.0
C4,00h,00380-02306.roi,0.0
C4,00h,00381-02297.roi,0.0
C4,00h,00382-02321.roi,0.0
C4,00h,00383-02817.roi,1996.0
C4,00h,00384-02321.roi,0.0
C4,00h,00385-02543.roi,275.0
C4,00h,00386-02337.roi,0.0
C4,00h,00387-02392.roi,0.0
C4,00h,00388-02837.roi,3921.0
C4,00h,00389-02375.roi,0.0
C4,00h,00390-02452.roi,0.0
C4,00h,00391-03005.roi,3663.0
C4,00h,00392-02361.roi,0.0
C4,00h,00393-02467.roi,0.0
C4,00h,00394-02393.roi,0.0
C4,00h,00395-02409.roi,0.0
C4,00h,00396-02439.roi,0.0
C4,00h,00397-02555.roi,62.0
C4,00h,00398-02432.roi,0.0
C4,00h,00399-02963.roi,2680.0
C4,00h,00400-02465.roi,26.0
C4,00h,00401-02671.roi,480.0
C4,00h,00402-02754.roi,1223.0
C4,00h,00403-02413.roi,0.0
C4,00h,00404-02427.roi,0.0
C4,00h,00405-02434.roi,0.0
C4,00h,00406-02461.roi,0.0
C4,00h,00407-02524.roi,0.0
C4,00h,00408-02486.roi,0.0
C4,00h,00409-02460.roi,0.0
C4,00h,00410-02677.roi,125.0
C4,00h,00411-03008.roi,1958.0
C4,00h,00412-02520.roi,0.0
C4,00h,00413-02508.roi,0.0
C4,00h,00414-02614.roi,56.0
C4,00h,00415-02515.roi,0.0
C4,00h,00416-02536.roi,0.0
C4,00h,00417-02501.roi,0.0
C4,00h,00418-02530.roi,0.0
C4,00h,00419-02591.roi,0.0
C4,00h,00420-02551.roi,0.0
C4,00h,00421-02563.roi,0.0
C4,00h,00422-02543.roi,0.0
C4,00h,00423-02632.roi,58.0
C4,00h,00424-02594.roi,0.0
C4,00h,00425-02581.roi,0.0
C4,00h,00426-02591.roi,0.0
C4,00h,00427-02833.roi,55.0
C4,00h,00428-02555.roi,0.0
C4,00h,00429-02735.roi,34.0
C4,00h,00430-02794.roi,0.0
C4,00h,00431-02595.roi,0.0
C4,00h,00432-02757.roi,159.0
C4,00h,00433-02748.roi,89.0
C4,00h,00434-02849.roi,148.0
C4,00h,00435-02623.roi,0.0
C4,00h,00436-02792.roi,183.0
C4,00h,00437-02780.roi,0.0
C4,00h,00438-02723.roi,0.0
C4,00h,00439-02638.roi,0.0
C4,00h,00440-03184.roi,3392.0
C4,00h,00441-02998.roi,926.0
C4,00h,00442-02726.roi,10.0
C4,00h,00443-03058.roi,1132.0
C4,00h,00444-02714.roi,0.0
C4,00h,00445-02693.roi,0.0
C4,00h,00446-02737.roi,0.0
C4,00h,00447-02727.roi,36.0
C4,00h,00448-02781.roi,9.0
C4,00h,00449-02728.roi,0.0
C4,00h,00450-02734.roi,0.0
C4,00h,00451-02749.roi,0.0
C4,00h,00452-03122.roi,1197.0
C4,00h,00453-02757.roi,0.0
C4,00h,00454-02753.roi,0.0
C4,00h,00455-02818.roi,0.0
C4,00h,00456-02845.roi,0.0
C4,00h,00457-02901.roi,34.0
C4,00h,00458-03339.roi,1916.0
C4,00h,00459-02975.roi,150.0
C4,00h,00460-02871.roi,0.0
C4,00h,00461-02888.roi,0.0
C4,00h,00462-03021.roi,111.0
C4,00h,00463-03045.roi,170.0
C4,00h,00464-02902.roi,0.0
C4,00h,00465-02936.roi,0.0
C4,00h,00466-02893.roi,0.0
C4,00h,00467-02933.roi,18.0
C4,00h,00468-03025.roi,12.0
C4,00h,00469-02887.roi,0.0
C4,00h,00470-02890.roi,0.0
C4,00h,00471-02917.roi,0.0
C4,00h,00472-03060.roi,137.0
C4,00h,00473-02967.roi,0.0
C4,00h,00474-02967.roi,0.0
C4,00h,00475-03108.roi,5.0
C4,00h,00476-03102.roi,82.0
C4,00h,00477-03074.roi,42.0
C4,00h,00478-03036.roi,0.0
C4,00h,00479-03037.roi,0.0
C4,00h,00480-03004.roi,0.0
C4,00h,00481-03013.roi,0.0
C4,00h,00482-03094.roi,0.0
C4,00h,00483-03074.roi,0.0
C4,00h,00484-03058.roi,0.0
C4,00h,00485-03119.roi,0.0
C4,00h,00486-03063.roi,0.0
C4,00h,00487-03039.roi,0.0
C4,00h,00488-03112.roi,0.0
C4,00h,00489-03285.roi,229.0
C4,00h,00490-03069.roi,0.0
C4,00h,00491-03054.roi,0.0
C4,00h,00492-03075.roi,0.0
C4,00h,00493-03129.roi,0.0
C4,00h,00494-03121.roi,0.0
C4,00h,00495-03548.roi,1520.0
C4,00h,00496-03083.roi,0.0
C4,00h,00497-03099.roi,0.0
C4,00h,00498-03531.roi,351.0
C4,00h,00499-03147.roi,0.0
C4,00h,00500-03377.roi,349.0
C4,00h,00501-03142.roi,0.0
C4,00h,00502-03211.roi,0.0
C4,00h,00503-03179.roi,0.0
C4,00h,00504-03147.roi,0.0
C4,00h,00505-03210.roi,0.0
C4,00h,00506-03239.roi,0.0
C4,00h,00507-03192.roi,0.0
C4,00h,00508-03724.roi,2328.0
C4,00h,00509-03219.roi,0.0
C4,00h,00510-03314.roi,56.0
C4,00h,00511-03355.roi,99.0
C4,00h,00512-03253.roi,0.0
C4,00h,00513-03241.roi,0.0
C4,00h,00514-03471.roi,19.0
C4,00h,00515-03316.roi,0.0
C4,00h,00516-03302.roi,0.0
C4,00h,00517-03261.roi,0.0
C4,00h,00518-03254.roi,0.0
C4,00h,00519-03302.roi,0.0
C4,00h,00520-03330.roi,0.0
C4,00h,00521-03296.roi,0.0
C4,00h,00522-03273.roi,0.0
C4,00h,00523-03310.roi,0.0
C4,00h,00524-03351.roi,0.0
C4,00h,00525-03328.roi,0.0
C4,00h,00526-03297.roi,0.0
C4,00h,00527-03393.roi,195.0
C4,00h,00528-03311.roi,0.0
C4,00h,00529-03395.roi,0.0
C4,00h,00530-03774.roi,2573.0
C4,00h,00531-03350.roi,0.0
C4,00h,00532-03315.roi,0.0
C4,00h,00533-03310.roi,0.0
C4,00h,00534-03333.roi,0.0
C4,00h,00535-03337.roi,0.0
C4,00h,00536-03350.roi,0.0
C4,00h,00537-03381.roi,0.0
C4,00h,00538-03413.roi,0.0
C4,00h,00539-03485.roi,34.0
C4,00h,00540-03690.roi,415.0
C4,00h,00541-03373.roi,0.0
C4,00h,00542-03582.roi,182.0
C4,00h,00543-03513.roi,0.0
C4,00h,00544-03793.roi,563.0
C4,00h,00545-03427.roi,0.0
C4,00h,00546-03447.roi,0.0
C4,00h,00547-03417.roi,0.0
C4,00h,00548-03669.roi,394.0
C4,00h,00549-03808.roi,896.0
C4,00h,00550-03498.roi,0.0
C4,00h,00551-03893.roi,1984.0
C4,00h,00552-03497.roi,0.0
C4,00h,00553-03493.roi,0.0
C4,00h,00554-03536.roi,45.0
C4,00h,00555-03462.roi,0.0
C4,00h,00556-03503.roi,0.0
C4,00h,00557-03479.roi,0.0
C4,00h,00558-03524.roi,0.0
C4,00h,00559-03561.roi,0.0
C4,00h,00560-03562.roi,0.0
C4,00h,00561-03503.roi,0.0
C4,00h,00562-03508.roi,0.0
C4,00h,00563-03535.roi,40.0
C4,00h,00564-03579.roi,55.0
C4,00h,00565-03544.roi,0.0
C4,00h,00566-03563.roi,0.0
C4,00h,00567-03548.roi,26.0
C4,00h,00568-03681.roi,0.0
C4,00h,00569-03882.roi,752.0
C4,00h,00570-03599.roi,0.0
C4,00h,00571-03606.roi,0.0
C4,00h,00572-03771.roi,95.0
C4,00h,00573-03659.roi,60.0
C4,00h,00574-03627.roi,39.0
C4,00h,00575-03701.roi,0.0
C4,00h,00576-03817.roi,36.0
C4,00h,00577-03648.roi,34.0
C4,00h,00578-03723.roi,124.0
C4,00h,00579-03645.roi,0.0
C4,00h,00580-03840.roi,254.0
C4,00h,00581-03745.roi,155.0
C4,00h,00582-03645.roi,0.0
C4,00h,00583-03669.roi,0.0
C4,00h,00584-03642.roi,0.0
C4,00h,00585-03812.roi,45.0
C4,00h,00586-03623.roi,0.0
C4,00h,00587-03747.roi,35.0
C4,00h,00588-03739.roi,0.0
C4,00h,00589-03707.roi,0.0
C4,00h,00590-03660.roi,0.0
C4,00h,00591-03711.roi,0.0
C4,00h,00592-03678.roi,0.0
C4,00h,00593-04011.roi,425.0
C4,00h,00594-03708.roi,0.0
C4,00h,00595-03792.roi,0.0
C4,00h,00596-03719.roi,0.0
C4,00h,00597-04096.roi,569.0
C4,00h,00598-03732.roi,0.0
C4,00h,00599-03914.roi,35.0
C4,00h,00600-03798.roi,43.0
C4,00h,00601-03857.roi,64.0
C4,00h,00602-03880.roi,0.0
C4,00h,00603-03770.roi,0.0
C4,00h,00604-03785.roi,0.0
C4,00h,00605-03820.roi,0.0
C4,00h,00606-03842.roi,0.0
C4,00h,00607-03846.roi,0.0
C4,00h,00608-03945.roi,84.0
C4,00h,00609-03845.roi,0.0
C4,00h,00610-03878.roi,0.0
C4,00h,00611-03895.roi,0.0
C4,00h,00612-03990.roi,264.0
C4,00h,00613-03940.roi,0.0
C4,00h,00614-03893.roi,0.0
C4,00h,00615-03947.roi,0.0
C4,00h,00616-04245.roi,828.0
C4,00h,00617-03973.roi,0.0
C4,00h,00618-03930.roi,101.0
C4,00h,00619-03965.roi,21.0
C4,00h,00620-03951.roi,0.0
C4,00h,00621-03935.roi,41.0
C4,00h,00622-03966.roi,0.0
C4,00h,00623-03946.roi,0.0
C4,00h,00624-04004.roi,0.0
C4,00h,00625-03999.roi,0.0
C4,00h,00626-03999.roi,0.0
C4,00h,00627-04014.roi,37.0
C4,00h,00628-04261.roi,124.0
C4,00h,00629-04026.roi,0.0
C4,00h,00630-04475.roi,3317.0
C4,00h,00631-04002.roi,0.0
C4,00h,00632-04025.roi,0.0
C4,00h,00633-04012.roi,0.0
C4,00h,00634-04055.roi,0.0
C4,00h,00635-04059.roi,0.0
C4,00h,00636-04127.roi,53.0
C4,00h,00637-04080.roi,0.0
C4,00h,00638-04054.roi,31.0
C4,00h,00639-04081.roi,0.0
C4,00h,00640-04036.roi,0.0
C4,00h,00641-04255.roi,245.0
C4,00h,00642-04058.roi,0.0
C4,00h,00643-04145.roi,0.0
C4,00h,00644-04072.roi,0.0
C4,00h,00645-04107.roi,0.0
C4,00h,00646-04071.roi,0.0
C4,00h,00647-04080.roi,0.0
C4,00h,00648-04589.roi,834.0
C4,00h,00649-04106.roi,0.0
C4,00h,00650-04180.roi,0.0
C4,00h,00651-04160.roi,0.0
C4,00h,00652-04435.roi,1251.0
C4,00h,00653-04159.roi,0.0
C4,00h,00654-04292.roi,12.0
C4,00h,00655-04227.roi,52.0
C4,00h,00656-04102.roi,0.0
C4,00h,00657-04135.roi,0.0
C4,00h,00658-05119.roi,8696.0
C4,00h,00659-04157.roi,0.0
C4,00h,00660-04143.roi,0.0
C4,00h,00661-04126.roi,0.0
C4,00h,00662-04147.roi,0.0
C4,00h,00663-04134.roi,0.0
C4,00h,00664-04128.roi,0.0
C4,00h,00665-04133.roi,0.0
C4,00h,00666-04241.roi,0.0
C4,00h,00667-04170.roi,0.0
C4,00h,00668-04151.roi,0.0
C4,00h,00669-04166.roi,0.0
C4,00h,00670-04201.roi,38.0
C4,00h,00671-04191.roi,0.0
C4,00h,00672-04300.roi,52.0
C4,00h,00673-04183.roi,0.0
C4,00h,00674-04181.roi,0.0
C4,00h,00675-04209.roi,0.0
C4,00h,00676-04232.roi,0.0
C4,00h,00677-04249.roi,0.0
C4,00h,00678-04252.roi,0.0
C4,00h,00679-04267.roi,43.0
C4,00h,00680-04281.roi,20.0
C4,00h,00681-04212.roi,0.0
C4,00h,00682-04208.roi,0.0
C4,00h,00683-04284.roi,0.0
C4,00h,00684-04266.roi,0.0
C4,00h,00685-04580.roi,954.0
C4,00h,00686-04232.roi,0.0
C4,00h,00687-04259.roi,0.0
C4,00h,00688-04508.roi,180.0
C4,00h,00689-04301.roi,0.0
C4,00h,00690-04538.roi,445.0
C4,00h,00691-04296.roi,0.0
C4,00h,00692-04315.roi,0.0
C4,00h,00693-04310.roi,0.0
C4,00h,00694-04385.roi,35.0
C4,00h,00695-04296.roi,0.0
C4,00h,00696-04701.roi,2031.0
C4,00h,00697-04310.roi,0.0
C4,00h,00698-04378.roi,0.0
C4,00h,00699-04430.roi,44.0
C4,00h,00700-04411.roi,0.0
C4,00h,00701-04395.roi,0.0
C4,00h,00702-04397.roi,22.0
C4,00h,00703-04425.roi,0.0
C4,00h,00704-04473.roi,0.0
C4,00h,00705-04531.roi,31.0
C4,00h,00706-04445.roi,0.0
C4,00h,00707-04385.roi,0.0
C4,00h,00708-04446.roi,0.0
C4,00h,00709-04450.roi,0.0
C4,00h,00710-04408.roi,0.0
C4,00h,00711-04457.roi,47.0
C4,00h,00712-04418.roi,0.0
C4,00h,00713-04422.roi,0.0
C4,00h,00714-04827.roi,1976.0
C4,00h,00715-04417.roi,0.0
C4,00h,00716-04482.roi,0.0
C4,00h,00717-04555.roi,0.0
C4,00h,00718-04442.roi,0.0
C4,00h,00719-04534.roi,135.0
C4,00h,00720-04474.roi,0.0
C4,00h,00721-04920.roi,2788.0
C4,00h,00722-04501.roi,0.0
C4,00h,00723-04987.roi,2702.0
C4,00h,00724-04569.roi,0.0
C4,00h,00725-04575.roi,0.0
C4,00h,00726-04553.roi,0.0
C4,00h,00727-04705.roi,0.0
C4,00h,00728-04574.roi,0.0
C4,00h,00729-04591.roi,0.0
C4,00h,00730-04830.roi,0.0
C4,00h,00731-04680.roi,12.0
C4,00h,00732-04880.roi,962.0
